Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,MA_50,MA_200
2024-09-19 16:15:00,63071.97,63305.83,63022.0,63207.24,157.45784,2024-09-19 16:19:59.999,9948306.9054868,27745,95.14746,6010640.0587501,63093.1024,62359.3738
2024-09-19 16:20:00,63207.24,63310.0,63122.21,63186.0,91.49141,2024-09-19 16:24:59.999,5784424.8405939,27130,35.11411,2220062.1029487,63097.4226,62368.865
2024-09-19 16:25:00,63186.01,63310.0,63176.07,63300.0,99.03413,2024-09-19 16:29:59.999,6266624.3518875,21593,52.13649,3298786.3872194,63102.1826,62379.195
2024-09-19 16:30:00,63300.0,63398.0,63232.12,63397.99,132.74981,2024-09-19 16:34:59.999,8405008.1551574,36115,75.57857,4785644.763283,63111.4454,62389.03495
2024-09-19 16:35:00,63397.98,63480.0,63384.72,63454.0,170.37813,2024-09-19 16:39:59.999,10807164.1020477,24131,115.95011,7354419.9393898,63123.1254,62397.505
2024-09-19 16:40:00,63453.99,63454.0,63341.25,63401.8,134.19606,2024-09-19 16:44:59.999,8507916.3300018,16244,49.41739,3132645.419777,63130.96140000001,62405.21284999999
2024-09-19 16:45:00,63401.81,63473.98,63362.01,63473.35,111.885,2024-09-19 16:49:59.999,7097759.4626982,16527,60.77588,3855304.1277926,63142.49100000001,62412.68245
2024-09-19 16:50:00,63473.35,63675.97,63440.0,63653.81,341.02786,2024-09-19 16:54:59.999,21676143.4840456,33947,224.4456,14265806.147824,63158.535200000006,62420.73155
2024-09-19 16:55:00,63653.81,63669.0,63516.34,63556.92,166.57963,2024-09-19 16:59:59.999,10589754.5076951,28837,77.72315,4940915.206157,63173.8738,62428.46625
2024-09-19 17:00:00,63556.92,63762.0,63532.0,63738.77,293.14392,2024-09-19 17:04:59.999,18672259.0688962,34954,200.21775,12753374.7064144,63191.5608,62436.66005
2024-09-19 17:05:00,63738.78,63794.88,63600.0,63682.3,164.80125,2024-09-19 17:09:59.999,10497564.2980448,32498,68.29092,4350209.3855729,63206.7254,62443.88305
2024-09-19 17:10:00,63682.29,63682.3,63428.0,63428.0,192.50272,2024-09-19 17:14:59.999,12235352.47606,25499,77.94918,4954732.0344214,63217.2292,62449.60305
2024-09-19 17:15:00,63428.01,63550.0,63366.72,63549.99,86.49848,2024-09-19 17:19:59.999,5489993.4439209,24652,48.49863,3078388.5949451,63227.82920000001,62455.95305
2024-09-19 17:20:00,63550.0,63569.99,63279.35,63341.67,151.56343,2024-09-19 17:24:59.999,9610441.7431238,25806,46.55948,2952194.0469042,63230.26260000001,62461.07139999999
2024-09-19 17:25:00,63341.67,63406.28,63289.78,63388.0,97.84307,2024-09-19 17:29:59.999,6198633.02865,17394,64.10427,4061595.7841824,63235.66260000001,62466.49695
2024-09-19 17:30:00,63387.99,63490.0,63366.0,63462.34,122.00289,2024-09-19 17:34:59.999,7739726.6993017,17403,65.78637,4173046.6031902,63241.6296,62471.31865
2024-09-19 17:35:00,63462.34,63728.57,63458.0,63715.99,266.38884,2024-09-19 17:39:59.999,16928321.7361947,28446,214.06286,13601418.2228185,63250.749200000006,62478.7686
2024-09-19 17:40:00,63715.99,63839.0,63680.0,63819.93,243.2122,2024-09-19 17:44:59.999,15513832.6102765,34128,159.20592,10155946.2158198,63266.467800000006,62487.65605
2024-09-19 17:45:00,63819.93,63850.0,63781.2,63814.99,197.66752,2024-09-19 17:49:59.999,12614157.3304382,21402,68.50214,4371693.8459798,63280.11140000001,62496.450999999994
2024-09-19 17:50:00,63814.98,63829.47,63666.01,63725.12,157.17935,2024-09-19 17:54:59.999,10021787.7745436,22162,55.35163,3528858.9893256,63296.41359999999,62505.47665
2024-09-19 17:55:00,63725.13,63780.0,63690.0,63709.22,65.57821,2024-09-19 17:59:59.999,4179077.2692235,14503,27.53699,1754951.3006697,63314.0476,62514.3227
2024-09-19 18:00:00,63709.22,63776.99,63582.35,63758.0,132.30005,2024-09-19 18:04:59.999,8424842.1120036,18642,57.05357,3633656.0698543,63332.008200000004,62524.05729999999
2024-09-19 18:05:00,63757.99,63758.0,63600.0,63635.82,136.35009,2024-09-19 18:09:59.999,8681624.3462562,16920,64.34776,4096834.0261864,63344.005,62533.497350000005
2024-09-19 18:10:00,63635.82,63659.99,63553.72,63600.54,73.0024,2024-09-19 18:14:59.999,4643480.4797463,19884,32.16667,2045985.7326353,63351.1322,62543.5253
2024-09-19 18:15:00,63600.53,63608.0,63500.0,63545.99,72.41667,2024-09-19 18:19:59.999,4602044.9494938,25775,31.68083,2013158.0820994,63360.7746,62551.92524999999
2024-09-19 18:20:00,63546.0,63742.36,63510.0,63703.99,194.35433,2024-09-19 18:24:59.999,12367992.8116174,25462,113.57862,7227461.4724685,63369.3954,62561.10779999999
2024-09-19 18:25:00,63703.98,63708.0,63573.35,63604.48,65.89023,2024-09-19 18:29:59.999,4192262.4529633,15972,22.82291,1451790.8680624,63374.59819999999,62569.79014999999
2024-09-19 18:30:00,63604.49,63690.01,63577.36,63664.0,100.66514,2024-09-19 18:34:59.999,6406127.9626498,13125,49.36784,3141623.327152,63383.678199999995,62578.310099999995
2024-09-19 18:35:00,63664.01,63751.98,63578.0,63751.98,101.37148,2024-09-19 18:39:59.999,6453252.090691,15985,51.74505,3294495.090692,63392.0604,62587.040049999996
2024-09-19 18:40:00,63751.97,63772.92,63688.0,63704.0,52.50021,2024-09-19 18:44:59.999,3345539.728345,13655,27.39039,1745479.9158053,63396.67579999999,62596.09995
2024-09-19 18:45:00,63704.0,63704.04,63580.01,63588.56,54.57985,2024-09-19 18:49:59.999,3473696.3980021,12686,17.41865,1108557.40895,63401.225999999995,62604.4728
2024-09-19 18:50:00,63588.56,63619.77,63490.0,63548.26,97.50772,2024-09-19 18:54:59.999,6195652.4327288,16076,41.94974,2665641.7124449,63407.7398,62612.21775
2024-09-19 18:55:00,63548.25,63634.05,63520.0,63628.0,41.19678,2024-09-19 18:59:59.999,2619153.6146643,11810,24.26802,1542888.7089218,63417.74,62620.477750000005
2024-09-19 19:00:00,63628.01,63639.69,63490.0,63572.49,61.35709,2024-09-19 19:04:59.999,3899489.233392,20687,28.76766,1828169.9768747,63430.9096,62628.48015
2024-09-19 19:05:00,63572.49,63572.49,63440.0,63450.36,72.61235,2024-09-19 19:09:59.999,4610628.9933749,14388,17.66488,1121565.7003725,63441.20020000001,62635.29875
2024-09-19 19:10:00,63450.35,63520.0,63406.0,63425.15,73.56638,2024-09-19 19:14:59.999,4669019.8561822,19274,32.22231,2045069.6103483,63448.315,62641.86445
2024-09-19 19:15:00,63425.15,63507.1,63370.28,63422.25,74.11837,2024-09-19 19:19:59.999,4702147.5028512,18003,32.87164,2085578.706437,63458.268200000006,62648.39125
2024-09-19 19:20:00,63422.26,63422.26,63209.41,63331.29,118.95418,2024-09-19 19:24:59.999,7530136.0742407,23851,40.62905,2571616.8267072,63463.2978,62653.657699999996
2024-09-19 19:25:00,63331.29,63412.64,63297.96,63316.93,102.17313,2024-09-19 19:29:59.999,6471664.412257,13492,48.76218,3088785.9722391,63468.3684,62659.05234999999
2024-09-19 19:30:00,63316.93,63353.83,63238.09,63292.01,84.13579,2024-09-19 19:34:59.999,5324864.7873957,17531,36.33307,2299315.5637949,63472.2088,62664.512449999995
2024-09-19 19:35:00,63292.02,63436.0,63292.01,63432.55,43.69615,2024-09-19 19:39:59.999,2768555.4536573,11404,22.1921,1406046.4953685,63476.9402,62670.653600000005
2024-09-19 19:40:00,63432.55,63509.02,63400.0,63463.71,71.95843,2024-09-19 19:44:59.999,4566502.1478266,10353,28.02656,1778645.1756709,63483.6146,62677.33305000001
2024-09-19 19:45:00,63463.71,63542.0,63446.0,63495.99,42.8626,2024-09-19 19:49:59.999,2722047.9773557,13750,21.16592,1344148.2521223,63490.4144,62684.238
2024-09-19 19:50:00,63496.0,63496.0,63149.44,63284.01,213.98515,2024-09-19 19:54:59.999,13535072.0966849,30068,96.99465,6134001.6430021,63491.3188,62690.253500000006
2024-09-19 19:55:00,63284.0,63327.61,63206.28,63251.99,97.9166,2024-09-19 19:59:59.999,6194168.0667177,25859,42.49714,2688747.1986485,63490.31480000001,62696.373499999994
2024-09-19 20:00:00,63251.99,63254.14,63136.46,63136.46,116.12372,2024-09-19 20:04:59.999,7337752.901989,21432,37.11657,2345348.1913191,63489.044,62701.3659
2024-09-19 20:05:00,63136.46,63213.99,63136.46,63201.46,57.50237,2024-09-19 20:09:59.999,3633261.3327593,10810,31.50664,1990676.154805,63489.9924,62706.58164999999
2024-09-19 20:10:00,63201.46,63215.25,63150.0,63196.0,44.11128,2024-09-19 20:14:59.999,2786843.3143482,6859,15.49422,978924.4263718,63488.3548,62712.34574999999
2024-09-19 20:15:00,63196.0,63240.0,63184.79,63211.01,31.69639,2024-09-19 20:19:59.999,2003556.5992494,6506,20.61577,1303121.2736421,63485.9338,62717.7508
2024-09-19 20:20:00,63211.02,63214.73,63165.08,63209.0,33.9509,2024-09-19 20:24:59.999,2145414.9274194,6965,16.34574,1032839.2918882,63488.6742,62723.315800000004
2024-09-19 20:25:00,63209.0,63236.11,63199.77,63208.0,23.31783,2024-09-19 20:29:59.999,1474043.1107387,3627,12.42649,785493.1648207,63488.689399999996,62729.0458
2024-09-19 20:30:00,63208.0,63230.0,63143.77,63173.17,24.82451,2024-09-19 20:34:59.999,1568466.5290861,5523,7.8988,499120.2475366,63488.4328,62734.42970000001
2024-09-19 20:35:00,63173.17,63220.0,63144.0,63197.82,46.87759,2024-09-19 20:39:59.999,2961470.382729,5848,24.83502,1568785.8863033,63486.3892,62739.82885
2024-09-19 20:40:00,63197.83,63197.83,63124.34,63124.34,40.57342,2024-09-19 20:44:59.999,2562079.9123528,5185,4.20506,265563.6600132,63480.9162,62744.84055000001
2024-09-19 20:45:00,63124.34,63184.0,63094.67,63099.99,48.72806,2024-09-19 20:49:59.999,3076738.0528948,8551,18.79346,1186816.6645409,63473.836,62750.1034
2024-09-19 20:50:00,63100.0,63127.6,63042.76,63102.0,85.10828,2024-09-19 20:54:59.999,5368510.0128184,8054,33.91914,2139529.7016638,63467.84,62755.43295
2024-09-19 20:55:00,63102.0,63102.0,62961.2,63016.74,111.37131,2024-09-19 20:59:59.999,7020302.2782321,10149,31.72781,2000118.3098856,63458.7078,62760.3266
2024-09-19 21:00:00,63016.75,63048.0,62950.0,62954.29,67.9736,2024-09-19 21:04:59.999,4282200.8943227,10666,23.49073,1480111.1271745,63444.717399999994,62765.4999
2024-09-19 21:05:00,62954.3,62992.0,62932.0,62967.98,55.51313,2024-09-19 21:09:59.999,3494331.5955061,7524,29.70649,1869843.0494486,63432.938599999994,62770.7428
2024-09-19 21:10:00,62967.99,63168.75,62967.98,63105.97,211.50169,2024-09-19 21:14:59.999,13344360.6944859,12879,141.42348,8922281.8886248,63420.2826,62776.702699999994
2024-09-19 21:15:00,63105.97,63105.97,63040.37,63052.0,46.0073,2024-09-19 21:19:59.999,2901797.2411527,5774,17.73948,1118782.9116363,63407.6766,62782.418
2024-09-19 21:20:00,63052.01,63052.01,62992.35,62992.35,22.06498,2024-09-19 21:24:59.999,1390422.3674719,4077,3.72737,234869.8275957,63398.9636,62787.575549999994
2024-09-19 21:25:00,62992.36,62992.36,62962.01,62962.01,20.10444,2024-09-19 21:29:59.999,1266346.9837479,2337,5.59274,352291.0503932,63387.204,62792.30655
2024-09-19 21:30:00,62962.01,63100.0,62960.22,62987.49,40.29765,2024-09-19 21:34:59.999,2540143.9222597,9265,21.19508,1335897.6902066,63380.1204,62797.053949999994
2024-09-19 21:35:00,62987.5,62987.5,62898.2,62898.2,41.71203,2024-09-19 21:39:59.999,2625471.1241566,4285,13.65877,859644.093046,63370.3244,62801.13495
2024-09-19 21:40:00,62898.21,62978.0,62898.21,62935.01,54.95866,2024-09-19 21:44:59.999,3459553.5414831,6026,21.97567,1382998.4210538,63359.7778,62805.1117
2024-09-19 21:45:00,62935.01,63012.8,62930.0,62952.74,40.35429,2024-09-19 21:49:59.999,2540775.683916,5397,24.90446,1568005.3738983,63344.5128,62809.3954
2024-09-19 21:50:00,62952.73,63006.51,62952.73,62994.83,32.40185,2024-09-19 21:54:59.999,2040796.4883925,3318,20.29716,1278330.6288708,63328.010800000004,62813.95745
2024-09-19 21:55:00,62994.83,62994.84,62879.76,62879.76,23.07025,2024-09-19 21:59:59.999,1451785.12167,4519,4.00723,252250.5088662,63309.3062,62817.9793
2024-09-19 22:00:00,62879.76,62879.76,62813.7,62851.95,56.60541,2024-09-19 22:04:59.999,3556919.2216785,8542,19.46995,1223362.339458,63291.842800000006,62821.958999999995
2024-09-19 22:05:00,62851.96,62900.0,62749.51,62805.48,95.27088,2024-09-19 22:09:59.999,5982734.6622578,9896,33.78197,2121413.6661416,63273.768,62826.056399999994
2024-09-19 22:10:00,62805.48,62840.0,62735.21,62819.99,155.65098,2024-09-19 22:14:59.999,9773002.4450617,10801,101.54442,6376066.2715913,63255.0078,62830.2863
2024-09-19 22:15:00,62819.99,62884.63,62686.02,62700.0,85.45953,2024-09-19 22:19:59.999,5364324.9731351,12891,26.51593,1664819.8412381,63236.29140000001,62834.08815
2024-09-19 22:20:00,62699.99,62745.84,62650.0,62728.0,123.3435,2024-09-19 22:24:59.999,7732743.7345353,11049,59.28391,3716973.3949491,63218.8406,62837.8521
2024-09-19 22:25:00,62728.01,62769.53,62671.77,62717.78,59.70606,2024-09-19 22:29:59.999,3744398.2584126,6440,14.37636,901619.331305,63202.276399999995,62841.80095
2024-09-19 22:30:00,62717.79,62995.43,62670.0,62937.46,206.45864,2024-09-19 22:34:59.999,12977136.4667058,18675,124.23054,7807548.9797074,63186.9458,62846.62745
2024-09-19 22:35:00,62937.45,63086.01,62798.86,62876.01,160.95543,2024-09-19 22:39:59.999,10131283.0385088,23038,67.72041,4264084.3095469,63172.37640000001,62851.0554
2024-09-19 22:40:00,62876.0,62908.0,62852.0,62894.0,27.85155,2024-09-19 22:44:59.999,1751297.447344,6889,10.77586,677567.3596139,63156.97640000001,62855.945250000004
2024-09-19 22:45:00,62894.0,62928.0,62876.0,62878.01,29.33981,2024-09-19 22:49:59.999,1845639.3754935,7393,13.63261,857593.1664784,63139.497,62861.215449999996
2024-09-19 22:50:00,62878.01,62980.0,62868.0,62960.01,32.80727,2024-09-19 22:54:59.999,2064309.6685414,5230,24.15627,1519964.6055114,63124.61720000001,62866.755099999995
2024-09-19 22:55:00,62960.02,63004.0,62940.0,62940.01,15.042,2024-09-19 22:59:59.999,947309.8624097,3063,7.11119,447866.3666136,63111.6462,62871.755099999995
2024-09-19 23:00:00,62940.01,63060.0,62940.0,62970.48,41.15551,2024-09-19 23:04:59.999,2593321.842934,8022,26.30484,1657494.3510054,63100.090599999996,62876.4975
2024-09-19 23:05:00,62970.48,62970.48,62900.01,62903.99,39.27912,2024-09-19 23:09:59.999,2471919.5653416,5481,8.50179,535022.4037169,63085.6104,62880.85745
2024-09-19 23:10:00,62903.99,63011.07,62903.99,63011.05,28.78558,2024-09-19 23:14:59.999,1813004.0316753,4126,15.22308,958701.9239449,63074.3816,62885.3127
2024-09-19 23:15:00,63011.05,63046.0,62956.71,63030.0,50.93931,2024-09-19 23:19:59.999,3208825.3531311,5853,27.51612,1733352.755649,63065.97439999999,62889.98270000001
2024-09-19 23:20:00,63030.0,63070.0,63013.55,63046.93,32.28998,2024-09-19 23:24:59.999,2035553.1557169,7811,15.46923,975170.2868177,63058.41,62894.678550000004
2024-09-19 23:25:00,63046.94,63050.0,63000.0,63006.0,19.82774,2024-09-19 23:29:59.999,1249377.5189081,4096,4.87668,307277.4822643,63050.085,62899.30855
2024-09-19 23:30:00,63006.0,63045.5,63003.9,63038.01,14.49504,2024-09-19 23:34:59.999,913596.8280903,4458,7.63414,481151.1266437,63044.219399999994,62904.438550000006
2024-09-19 23:35:00,63038.0,63038.0,62987.99,62987.99,24.92931,2024-09-19 23:39:59.999,1570711.9075529,3466,4.06178,255903.2718278,63037.640600000006,62909.27550000001
2024-09-19 23:40:00,62987.98,63000.0,62975.24,62992.0,14.35162,2024-09-19 23:44:59.999,903989.5363314,2832,5.05916,318677.7426181,63031.640400000004,62914.51010000001
2024-09-19 23:45:00,62991.99,63019.94,62939.7,62960.0,42.70678,2024-09-19 23:49:59.999,2689491.5689397,5895,11.00155,692866.4383735,63022.1894,62919.1213
2024-09-19 23:50:00,62960.01,62962.0,62941.4,62954.0,19.14543,2024-09-19 23:54:59.999,1205337.8913339,2203,4.57748,288176.3954646,63011.995200000005,62924.06135
2024-09-19 23:55:00,62953.99,62962.0,62904.0,62947.99,24.39491,2024-09-19 23:59:59.999,1535170.1867915,3172,9.60355,604308.9009658,63001.0352,62928.54130000001
2024-09-20 00:00:00,62948.0,63010.0,62894.0,62930.0,70.39037,2024-09-20 00:04:59.999,4431299.4881678,6560,31.18739,1963399.4921428,62993.955,62932.751350000006
2024-09-20 00:05:00,62929.99,62961.6,62854.01,62880.0,75.56251,2024-09-20 00:09:59.999,4752919.5330264,9136,39.06706,2457737.7322091,62986.515199999994,62936.74130000001
2024-09-20 00:10:00,62880.01,62897.43,62831.2,62897.43,48.73659,2024-09-20 00:14:59.999,3063519.6027108,8696,22.18233,1394388.998139,62981.734599999996,62941.1584
2024-09-20 00:15:00,62897.42,62914.53,62828.84,62832.01,42.48787,2024-09-20 00:19:59.999,2670768.2965018,9717,12.05488,757760.8901514,62974.34559999999,62944.85875
2024-09-20 00:20:00,62832.0,62874.0,62826.18,62848.0,32.98245,2024-09-20 00:24:59.999,2072880.4655173,7192,19.30514,1213306.4670386,62967.385599999994,62948.56035
2024-09-20 00:25:00,62848.0,62871.83,62773.24,62786.5,52.68354,2024-09-20 00:29:59.999,3309537.930716,9132,9.5949,602770.150265,62958.8954,62951.7229
2024-09-20 00:30:00,62786.5,62818.0,62685.43,62744.0,154.88781,2024-09-20 00:34:59.999,9719615.7673518,11485,76.00052,4769630.2732042,62949.5954,62954.86745
2024-09-20 00:35:00,62744.0,62812.87,62663.72,62812.87,68.18995,2024-09-20 00:39:59.999,4277411.2607374,10231,31.96532,2005325.6770128,62941.692800000004,62958.46184999999
2024-09-20 00:40:00,62812.86,62865.84,62806.0,62860.0,28.99557,2024-09-20 00:44:59.999,1822137.9518885,5512,14.24298,895009.9235611,62935.42939999999,62962.224749999994
2024-09-20 00:45:00,62860.0,62936.48,62838.0,62930.0,44.37524,2024-09-20 00:49:59.999,2791324.5439633,5562,25.87617,1627663.8027661,62930.073,62966.28485
2024-09-20 00:50:00,62929.99,62930.0,62828.0,62858.46,106.22687,2024-09-20 00:54:59.999,6678592.6133373,7848,18.999,1194316.678275,62924.7554,62969.94715
2024-09-20 00:55:00,62858.46,62890.0,62752.36,62756.4,78.88889,2024-09-20 00:59:59.999,4954796.3490689,7964,16.73922,1051517.8874183,62917.883599999994,62972.81915
2024-09-20 01:00:00,62756.39,62776.0,62672.0,62716.0,86.65157,2024-09-20 01:04:59.999,5435582.5726981,16541,33.57362,2106375.2017945,62910.16359999999,62975.88415
2024-09-20 01:05:00,62716.0,62716.01,62606.0,62666.44,88.16205,2024-09-20 01:09:59.999,5523503.3839979,16656,37.07178,2322625.1562841,62903.157600000006,62978.9563
2024-09-20 01:10:00,62666.45,62784.55,62616.0,62709.3,131.72636,2024-09-20 01:14:59.999,8259055.4405205,20371,71.36367,4474435.5490085,62898.2578,62982.477300000006
2024-09-20 01:15:00,62709.29,62813.99,62695.12,62796.02,72.76267,2024-09-20 01:19:59.999,4567024.6266928,10351,49.85933,3129488.8558566,62894.818600000006,62986.64815
2024-09-20 01:20:00,62796.01,62809.18,62700.0,62701.57,38.74854,2024-09-20 01:24:59.999,2432158.9560457,11859,11.70074,734516.6409969,62886.730599999995,62990.429350000006
2024-09-20 01:25:00,62701.57,62858.18,62696.0,62835.99,63.39688,2024-09-20 01:29:59.999,3981233.8108655,10867,40.23511,2526615.8624151,62882.4104,62994.899249999995
2024-09-20 01:30:00,62835.98,63020.25,62835.98,62966.0,153.08709,2024-09-20 01:34:59.999,9640878.7918481,15091,86.17089,5425999.0533334,62881.8834,63000.20935
2024-09-20 01:35:00,62966.0,63011.07,62930.0,62930.0,42.32701,2024-09-20 01:39:59.999,2664952.4954163,8364,15.97826,1006024.2676262,62881.243200000004,63005.199349999995
2024-09-20 01:40:00,62930.0,62974.0,62920.0,62959.61,31.09488,2024-09-20 01:44:59.999,1957329.5465961,5772,21.19685,1334291.3464934,62880.6856,63009.9575
2024-09-20 01:45:00,62959.61,63059.18,62959.61,62986.0,79.78328,2024-09-20 01:49:59.999,5026293.5774306,13878,30.65432,1931294.8864048,62882.4416,63014.7375
2024-09-20 01:50:00,62986.0,63003.55,62972.02,63000.01,31.15565,2024-09-20 01:54:59.999,1962651.1312315,6666,21.10133,1329284.2450023,62883.7416,63019.143
2024-09-20 01:55:00,63000.0,63184.54,62981.57,63037.99,215.97789,2024-09-20 01:59:59.999,13625324.2684933,23946,128.34162,8095997.775994,62885.4466,63024.0206
2024-09-20 02:00:00,63037.99,63125.01,63026.0,63073.48,42.33983,2024-09-20 02:04:59.999,2670952.5637959,10419,19.45574,1227410.7483547,62887.0196,63028.628000000004
2024-09-20 02:05:00,63073.48,63073.48,62968.0,62970.03,50.19487,2024-09-20 02:09:59.999,3162762.9828732,11335,12.45716,784863.0335998,62888.825,63032.7482
2024-09-20 02:10:00,62970.02,63002.0,62957.29,62963.16,35.1365,2024-09-20 02:14:59.999,2212784.3266862,8134,15.24198,959909.564452,62891.0492,63036.664000000004
2024-09-20 02:15:00,62963.17,63000.0,62936.21,62936.21,27.89481,2024-09-20 02:19:59.999,1756601.2861668,8055,16.08979,1013257.1257861,62893.6638,63040.14965
2024-09-20 02:20:00,62936.22,62936.22,62819.85,62819.85,65.91241,2024-09-20 02:24:59.999,4143259.4692851,9527,18.14808,1141109.1629293,62893.66099999999,63042.548950000004
2024-09-20 02:25:00,62819.86,62960.0,62819.85,62928.35,50.15426,2024-09-20 02:29:59.999,3153549.0822468,8101,41.44428,2605507.3794272,62898.227999999996,63045.64065
2024-09-20 02:30:00,62928.36,63020.62,62911.63,62959.99,35.01117,2024-09-20 02:34:59.999,2204555.7246351,13582,14.75484,929084.3432999,62902.86779999999,63048.980650000005
2024-09-20 02:35:00,62959.99,63000.0,62944.0,63000.0,19.88184,2024-09-20 02:39:59.999,1252036.5125353,6589,12.58872,792753.8781624,62908.5122,63052.6206
2024-09-20 02:40:00,63000.0,63010.55,62944.01,62944.02,52.91699,2024-09-20 02:44:59.999,3333281.5665037,6010,22.2661,1402636.9749026,62908.6434,63055.6308
2024-09-20 02:45:00,62944.01,62960.0,62920.0,62930.71,22.99895,2024-09-20 02:49:59.999,1447502.5271104,6963,14.694,924803.428056,62909.737400000005,63057.68429999999
2024-09-20 02:50:00,62930.7,63058.0,62860.0,63057.99,148.44239,2024-09-20 02:54:59.999,9341905.8923693,16644,85.36368,5372470.0268298,62913.017199999995,63060.54425
2024-09-20 02:55:00,63057.99,63125.01,63040.03,63125.01,51.80909,2024-09-20 02:59:59.999,3268353.1112008,9167,31.94131,2015204.7470851,62917.957200000004,63063.999449999996
2024-09-20 03:00:00,63125.01,63259.38,63086.95,63255.24,117.19091,2024-09-20 03:04:59.999,7404467.7370634,16592,83.30267,5264042.6892367,62923.8618,63067.93564999999
2024-09-20 03:05:00,63255.24,63336.0,63192.0,63237.49,101.12831,2024-09-20 03:09:59.999,6397683.6901649,23147,55.72133,3525156.2392414,62929.811400000006,63070.90304999999
2024-09-20 03:10:00,63237.5,63266.0,63173.07,63175.25,48.82936,2024-09-20 03:14:59.999,3086771.3988868,14745,22.11512,1398063.3831678,62933.906800000004,63074.84725
2024-09-20 03:15:00,63175.24,63340.0,63146.0,63322.52,117.44746,2024-09-20 03:19:59.999,7431290.5096343,14671,72.82962,4608001.4513606,62942.2774,63079.4875
2024-09-20 03:20:00,63322.52,63368.0,63254.37,63289.42,63.74622,2024-09-20 03:24:59.999,4036641.1389304,12720,23.8447,1509844.9545794,62947.844800000006,63083.80454999999
2024-09-20 03:25:00,63289.41,63297.74,63230.0,63278.02,50.00863,2024-09-20 03:29:59.999,3164085.8631553,8414,17.98794,1138156.0723849,62952.8052,63088.02485
2024-09-20 03:30:00,63278.01,63345.99,63266.0,63330.0,78.09914,2024-09-20 03:34:59.999,4944366.1669355,12574,26.87657,1701519.0243749,62958.4666,63092.7548
2024-09-20 03:35:00,63330.01,63365.41,63280.0,63354.0,42.73568,2024-09-20 03:39:59.999,2706360.9026894,7483,17.97792,1138535.8024112,62965.4266,63097.924750000006
2024-09-20 03:40:00,63354.0,63374.0,63292.22,63371.18,66.8267,2024-09-20 03:44:59.999,4232850.8116093,9161,41.2527,2612947.6154665,62972.09,63103.50060000001
2024-09-20 03:45:00,63371.18,63539.99,63371.17,63508.66,163.44336,2024-09-20 03:49:59.999,10373219.9005078,18779,107.98018,6853194.7010042,62982.5034,63109.34395
2024-09-20 03:50:00,63508.66,63666.0,63480.0,63626.27,180.37413,2024-09-20 03:54:59.999,11469004.0568496,24522,103.2879,6567520.8730587,62995.188799999996,63115.4854
2024-09-20 03:55:00,63626.26,63750.0,63553.5,63742.16,150.01236,2024-09-20 03:59:59.999,9546776.5920506,23575,77.35073,4923920.5492748,63010.832,63121.781950000004
2024-09-20 04:00:00,63742.15,63920.0,63670.3,63902.0,462.06382,2024-09-20 04:04:59.999,29488361.27817,46814,321.8123,20538037.8026997,63029.792,63129.11155
2024-09-20 04:05:00,63902.0,64133.32,63838.11,64053.99,558.77548,2024-09-20 04:09:59.999,35759176.5964072,49445,382.19225,24458070.8568019,63051.912000000004,63136.8804
2024-09-20 04:10:00,64054.0,64100.0,63948.02,63948.02,260.21448,2024-09-20 04:14:59.999,16659618.385286,29106,90.71573,5808089.9086146,63072.2724,63143.842249999994
2024-09-20 04:15:00,63948.02,64084.0,63895.86,64035.99,279.94272,2024-09-20 04:19:59.999,17916109.4475101,35761,116.74913,7471690.0388652,63095.39220000001,63151.342249999994
2024-09-20 04:20:00,64036.0,64036.0,63728.14,63824.0,323.3753,2024-09-20 04:24:59.999,20655818.1504389,36921,137.80752,8801387.4280485,63113.9236,63157.61230000001
2024-09-20 04:25:00,63824.0,63884.0,63754.13,63862.01,167.39754,2024-09-20 04:29:59.999,10680498.9525423,18560,90.13529,5751017.3976886,63134.5236,63164.00235
2024-09-20 04:30:00,63862.01,63862.01,63754.0,63770.0,80.13024,2024-09-20 04:34:59.999,5111907.0379156,18187,24.47458,1561293.2090028,63152.9636,63169.68235
2024-09-20 04:35:00,63769.99,63896.51,63687.09,63893.07,203.36135,2024-09-20 04:39:59.999,12973166.3460936,22170,115.01953,7338758.3021761,63175.095,63175.9205
2024-09-20 04:40:00,63893.07,64010.0,63882.0,63914.69,177.88789,2024-09-20 04:44:59.999,11374744.6361895,22406,106.55141,6812466.0122472,63198.50880000001,63181.663949999995
2024-09-20 04:45:00,63914.7,63963.09,63863.54,63900.0,121.8925,2024-09-20 04:49:59.999,7791563.3532052,20729,52.36543,3347369.2486885,63220.25140000001,63185.933999999994
2024-09-20 04:50:00,63900.01,63941.98,63780.0,63792.52,126.63838,2024-09-20 04:54:59.999,8090077.2737934,18360,40.76632,2604704.1376529,63238.9018,63190.046650000004
2024-09-20 04:55:00,63792.52,63860.0,63739.12,63843.81,136.21245,2024-09-20 04:59:59.999,8688785.7515761,13063,56.94159,3632630.2243062,63257.178,63193.955700000006
2024-09-20 05:00:00,63843.81,63896.54,63760.04,63896.54,151.14715,2024-09-20 05:04:59.999,9645120.0350436,12643,90.33204,5764964.1145813,63277.9396,63198.76415
