open_time,open,high,low,close,volume,close_time
2025-10-27T10:30:00Z,115467.57000000,115490.53000000,115405.70000000,115429.66000000,28.75328000,2025-10-27T10:34:59Z
2025-10-27T10:35:00Z,115429.66000000,115523.13000000,115429.66000000,115510.60000000,36.56826000,2025-10-27T10:39:59Z
2025-10-27T10:40:00Z,115510.61000000,115525.00000000,115400.00000000,115400.00000000,43.08936000,2025-10-27T10:44:59Z
2025-10-27T10:45:00Z,115400.00000000,115514.90000000,115381.82000000,115491.77000000,55.89710000,2025-10-27T10:49:59Z
2025-10-27T10:50:00Z,115491.76000000,115522.97000000,115406.80000000,115453.50000000,39.13621000,2025-10-27T10:54:59Z
2025-10-27T10:55:00Z,115453.51000000,115453.51000000,115393.33000000,115447.94000000,17.81930000,2025-10-27T10:59:59Z
2025-10-27T11:00:00Z,115447.93000000,115508.87000000,115442.05000000,115458.19000000,32.93667000,2025-10-27T11:04:59Z
2025-10-27T11:05:00Z,115458.20000000,115469.91000000,115393.34000000,115420.24000000,24.56448000,2025-10-27T11:09:59Z
2025-10-27T11:10:00Z,115420.24000000,115512.60000000,115420.23000000,115421.72000000,35.85597000,2025-10-27T11:14:59Z
2025-10-27T11:15:00Z,115421.72000000,115499.17000000,115303.39000000,115308.79000000,40.28916000,2025-10-27T11:19:59Z
2025-10-27T11:20:00Z,115308.80000000,115308.80000000,115128.04000000,115215.00000000,72.01538000,2025-10-27T11:24:59Z
2025-10-27T11:25:00Z,115215.00000000,115320.00000000,115214.99000000,115283.27000000,27.37984000,2025-10-27T11:29:59Z
2025-10-27T11:30:00Z,115283.27000000,115414.51000000,115283.26000000,115382.09000000,56.83461000,2025-10-27T11:34:59Z
2025-10-27T11:35:00Z,115382.10000000,115480.00000000,115382.09000000,115438.99000000,39.97610000,2025-10-27T11:39:59Z
2025-10-27T11:40:00Z,115438.98000000,115528.74000000,115430.96000000,115433.61000000,64.24913000,2025-10-27T11:44:59Z
2025-10-27T11:45:00Z,115433.60000000,115454.04000000,115393.33000000,115405.78000000,30.03856000,2025-10-27T11:49:59Z
2025-10-27T11:50:00Z,115405.78000000,115435.44000000,115322.45000000,115340.96000000,37.95182000,2025-10-27T11:54:59Z
2025-10-27T11:55:00Z,115340.96000000,115480.46000000,115340.96000000,115362.02000000,283.88671000,2025-10-27T11:59:59Z
2025-10-27T12:00:00Z,115362.02000000,115437.48000000,115302.29000000,115334.74000000,37.86922000,2025-10-27T12:04:59Z
2025-10-27T12:05:00Z,115334.73000000,115334.73000000,115199.97000000,115199.97000000,28.48847000,2025-10-27T12:09:59Z
2025-10-27T12:10:00Z,115199.97000000,115300.00000000,115199.97000000,115271.86000000,27.24355000,2025-10-27T12:14:59Z
2025-10-27T12:15:00Z,115271.85000000,115276.56000000,115185.83000000,115185.84000000,57.82289000,2025-10-27T12:19:59Z
2025-10-27T12:20:00Z,115185.84000000,115325.37000000,115178.00000000,115302.30000000,234.55495000,2025-10-27T12:24:59Z
2025-10-27T12:25:00Z,115302.29000000,115333.27000000,115222.38000000,115291.46000000,447.89014000,2025-10-27T12:29:59Z
2025-10-27T12:30:00Z,115291.46000000,115316.00000000,115154.06000000,115154.07000000,114.29307000,2025-10-27T12:34:59Z
2025-10-27T12:35:00Z,115154.07000000,115195.02000000,115096.02000000,115142.33000000,82.30241000,2025-10-27T12:39:59Z
