Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2024-07-19 05:10:00,64206.52,64213.6,64175.89,64185.57,19.19068,2024-07-19 05:14:59.999,1231989.3173067,1459,3.45653,221890.4428168
2024-07-19 05:15:00,64185.57,64205.03,64112.5,64139.32,46.8397,2024-07-19 05:19:59.999,3005315.2240827,2605,11.42367,732723.3029361
2024-07-19 05:20:00,64139.32,64150.0,64110.0,64117.55,25.41457,2024-07-19 05:24:59.999,1629963.4772182,2674,7.80645,500679.7583398
2024-07-19 05:25:00,64117.56,64137.5,64112.5,64112.51,16.81311,2024-07-19 05:29:59.999,1078188.3399285,1350,4.93579,316502.6214561
2024-07-19 05:30:00,64112.51,64124.0,64088.75,64096.76,39.61174,2024-07-19 05:34:59.999,2539429.1491096,1731,13.72482,879806.2976433
2024-07-19 05:35:00,64096.75,64147.46,64096.75,64144.37,13.6079,2024-07-19 05:39:59.999,872658.1390518,3545,9.218,591093.3510245
2024-07-19 05:40:00,64144.38,64166.02,64138.0,64160.01,23.88302,2024-07-19 05:44:59.999,1532157.9212272,2058,10.01418,642405.6993263
2024-07-19 05:45:00,64160.0,64239.05,64146.0,64233.96,94.39426,2024-07-19 05:49:59.999,6059182.3221965,2959,76.12504,4886076.8422293
2024-07-19 05:50:00,64233.96,64249.32,64222.53,64237.36,25.52127,2024-07-19 05:54:59.999,1639335.0614754,2233,13.04133,837670.6861165
2024-07-19 05:55:00,64237.36,64237.36,64118.7,64164.0,174.9657,2024-07-19 05:59:59.999,11226830.1027064,7931,53.40561,3425456.6770894
2024-07-19 06:00:00,64164.0,64255.26,64130.7,64243.4,231.25559,2024-07-19 06:04:59.999,14842587.9078178,26439,92.23904,5919927.6082329
2024-07-19 06:05:00,64243.4,64486.0,64243.4,64461.29,214.7355,2024-07-19 06:09:59.999,13827148.9234711,13598,164.80152,10610394.6994018
2024-07-19 06:10:00,64461.29,64461.29,64373.01,64408.01,102.37826,2024-07-19 06:14:59.999,6594158.0407692,16333,53.66737,3456694.8142558
2024-07-19 06:15:00,64408.01,64440.94,64396.0,64404.0,53.54445,2024-07-19 06:19:59.999,3449004.2404509,4281,23.45727,1510952.6638644
2024-07-19 06:20:00,64404.0,64404.0,64300.41,64300.42,59.21121,2024-07-19 06:24:59.999,3809425.1648653,3277,14.83977,954540.1080309
2024-07-19 06:25:00,64300.42,64374.0,64262.5,64374.0,61.18999,2024-07-19 06:29:59.999,3935265.8126425,5693,41.59921,2675579.0259787
2024-07-19 06:30:00,64373.99,64382.0,64281.99,64318.01,76.38194,2024-07-19 06:34:59.999,4912178.2960604,5412,36.79443,2365707.4123091
2024-07-19 06:35:00,64318.0,64342.0,64293.31,64293.32,14.06789,2024-07-19 06:39:59.999,904886.9831829,1895,5.64763,363281.1082314
2024-07-19 06:40:00,64293.31,64314.0,64268.0,64268.01,14.73964,2024-07-19 06:44:59.999,947600.8517529,1701,2.34364,150669.7626606
2024-07-19 06:45:00,64268.0,64310.0,64245.28,64245.29,51.46312,2024-07-19 06:49:59.999,3308859.5773375,2937,9.82944,631947.5690066
2024-07-19 06:50:00,64245.28,64245.29,64188.0,64215.2,61.14904,2024-07-19 06:54:59.999,3926425.8080468,3296,35.15652,2257337.9043325
2024-07-19 06:55:00,64215.2,64240.0,64171.57,64210.01,31.62662,2024-07-19 06:59:59.999,2030928.4573877,3554,10.77843,692190.1551166
2024-07-19 07:00:00,64210.0,64210.01,64107.63,64110.79,31.73076,2024-07-19 07:04:59.999,2035758.5155859,4676,8.12357,521206.2791648
2024-07-19 07:05:00,64110.79,64146.0,64032.48,64032.49,62.09053,2024-07-19 07:09:59.999,3979015.0492037,5557,25.31921,1622607.1098923
2024-07-19 07:10:00,64032.48,64032.48,63800.0,63950.0,180.26089,2024-07-19 07:14:59.999,11518150.8841132,13870,62.22972,3976027.3339432
2024-07-19 07:15:00,63950.0,64041.05,63914.52,64041.05,43.43033,2024-07-19 07:19:59.999,2779086.433273,4502,24.07716,1540605.2389173
2024-07-19 07:20:00,64041.05,64050.0,63960.82,64013.88,34.30923,2024-07-19 07:24:59.999,2195959.0337943,3718,13.02863,833902.9061994
2024-07-19 07:25:00,64013.87,64013.87,63953.48,63993.71,34.60372,2024-07-19 07:29:59.999,2214052.0266197,3151,8.52964,545724.9582773
2024-07-19 07:30:00,63993.71,63993.71,63862.52,63880.0,196.91811,2024-07-19 07:34:59.999,12586641.2564602,10690,73.60292,4703797.9285236
2024-07-19 07:35:00,63880.0,63889.42,63672.51,63735.89,388.4329,2024-07-19 07:39:59.999,24766646.924598,23128,140.93729,8984166.3353435
2024-07-19 07:40:00,63735.89,63798.44,63669.84,63737.97,286.1193,2024-07-19 07:44:59.999,18231838.0319334,11205,148.8799,9486044.7868473
2024-07-19 07:45:00,63737.98,63828.44,63722.0,63725.3,215.78895,2024-07-19 07:49:59.999,13761643.7179171,11028,91.95858,5864441.2707633
2024-07-19 07:50:00,63725.29,63725.3,63600.0,63654.01,344.00821,2024-07-19 07:54:59.999,21898098.0488049,27934,159.98598,10183473.7265999
2024-07-19 07:55:00,63654.02,63738.0,63654.01,63694.01,206.65667,2024-07-19 07:59:59.999,13162019.0962337,13915,88.30146,5623280.858017
2024-07-19 08:00:00,63694.01,63814.1,63683.25,63808.0,86.86594,2024-07-19 08:04:59.999,5537151.7017432,5607,53.03289,3380221.706113
2024-07-19 08:05:00,63808.0,63814.1,63535.65,63576.84,148.66415,2024-07-19 08:09:59.999,9463979.391876,10227,35.97423,2288786.1807464
2024-07-19 08:10:00,63576.83,63625.99,63409.01,63417.35,172.20042,2024-07-19 08:14:59.999,10931680.6053413,11916,50.91699,3232506.08264
2024-07-19 08:15:00,63417.34,63486.0,63409.02,63469.99,122.64501,2024-07-19 08:19:59.999,7781213.1938733,8211,68.65673,4355677.2874619
2024-07-19 08:20:00,63469.99,63554.32,63469.98,63496.01,72.68423,2024-07-19 08:24:59.999,4615938.8408854,9416,29.35767,1864224.6422663
2024-07-19 08:25:00,63496.01,63539.37,63422.93,63538.63,45.72718,2024-07-19 08:29:59.999,2902853.1241243,5075,16.22583,1030205.3452882
2024-07-19 08:30:00,63538.63,63720.0,63518.35,63692.01,82.80483,2024-07-19 08:34:59.999,5269520.048782,9120,40.97727,2607485.5566016
2024-07-19 08:35:00,63692.01,63940.46,63680.32,63823.0,219.63979,2024-07-19 08:39:59.999,14022244.8727238,9908,153.1034,9773877.7260726
2024-07-19 08:40:00,63822.99,63850.0,63749.5,63822.01,48.47543,2024-07-19 08:44:59.999,3093065.6846473,4643,20.20721,1289434.032926
2024-07-19 08:45:00,63822.0,63858.0,63760.73,63772.0,33.09206,2024-07-19 08:49:59.999,2111278.7442466,3384,12.73915,812586.4736427
2024-07-19 08:50:00,63772.0,63856.37,63769.08,63769.09,58.20754,2024-07-19 08:54:59.999,3714382.7701809,5940,16.29099,1039529.988705
2024-07-19 08:55:00,63769.08,63811.59,63757.37,63809.0,34.87236,2024-07-19 08:59:59.999,2224297.1506007,1948,13.27984,847016.2098243
2024-07-19 09:00:00,63809.0,63958.51,63770.33,63958.51,160.46776,2024-07-19 09:04:59.999,10245249.1778278,5266,90.97259,5808581.938928
2024-07-19 09:05:00,63958.5,64117.64,63958.5,64086.01,104.13836,2024-07-19 09:09:59.999,6669286.0504314,7676,65.53845,4196853.870479
2024-07-19 09:10:00,64086.01,64088.0,64000.0,64004.0,81.15895,2024-07-19 09:14:59.999,5197055.9221117,3364,10.5919,678223.3321172
2024-07-19 09:15:00,64004.0,64070.02,63967.28,63996.0,87.2403,2024-07-19 09:19:59.999,5585788.1463343,3991,32.88082,2105373.8715274
2024-07-19 09:20:00,63996.0,64011.58,63920.0,63920.69,60.6541,2024-07-19 09:24:59.999,3879555.766068,4095,11.79998,754835.2315253
2024-07-19 09:25:00,63920.68,63977.09,63884.68,63886.0,77.57135,2024-07-19 09:29:59.999,4958696.3483157,4328,17.35862,1109785.1318113
2024-07-19 09:30:00,63886.0,63943.53,63869.97,63900.0,121.58017,2024-07-19 09:34:59.999,7768908.5116097,6065,58.49554,3737760.3818294
2024-07-19 09:35:00,63899.99,63900.0,63751.07,63751.08,191.99615,2024-07-19 09:39:59.999,12257771.8028307,7557,59.86591,3822485.3703923
2024-07-19 09:40:00,63751.08,63755.96,63648.28,63666.68,124.47678,2024-07-19 09:44:59.999,7929597.9503258,7308,38.18062,2432169.32737
2024-07-19 09:45:00,63666.68,63772.17,63666.67,63772.16,41.03832,2024-07-19 09:49:59.999,2615393.1096625,3519,29.43684,1876015.6736786
2024-07-19 09:50:00,63772.16,63814.1,63730.0,63731.21,31.90275,2024-07-19 09:54:59.999,2034543.4335498,4109,12.89607,822472.7560319
2024-07-19 09:55:00,63731.22,63754.0,63670.01,63700.0,49.94823,2024-07-19 09:59:59.999,3182188.7505639,6300,19.71994,1256276.239191
2024-07-19 10:00:00,63700.0,63905.4,63640.2,63839.62,122.15553,2024-07-19 10:04:59.999,7791506.3475686,8380,79.03819,5040888.7983976
2024-07-19 10:05:00,63839.62,63918.88,63802.0,63901.93,62.56638,2024-07-19 10:09:59.999,3996090.3284781,4669,30.07589,1920734.5819165
2024-07-19 10:10:00,63901.93,63912.0,63875.9,63911.0,57.35624,2024-07-19 10:14:59.999,3664610.4976694,3066,18.87199,1205855.7581731
2024-07-19 10:15:00,63911.01,64112.0,63911.0,64102.0,129.65294,2024-07-19 10:19:59.999,8301942.0373136,7674,100.23943,6418156.9966207
2024-07-19 10:20:00,64102.01,64102.01,63992.34,64017.27,63.82467,2024-07-19 10:24:59.999,4087904.4840892,7269,20.46961,1311054.6006569
2024-07-19 10:25:00,64017.27,64069.54,64017.27,64069.53,33.08427,2024-07-19 10:29:59.999,2118584.6322322,4239,20.85059,1335298.4767932
2024-07-19 10:30:00,64069.53,64157.73,64050.0,64106.62,73.71378,2024-07-19 10:34:59.999,4726245.7649956,5022,31.74342,2035166.543735
2024-07-19 10:35:00,64106.62,64135.31,64030.88,64030.88,56.53569,2024-07-19 10:39:59.999,3624098.3016901,3806,26.45874,1696432.5838474
2024-07-19 10:40:00,64030.88,64058.49,64008.07,64014.89,30.53896,2024-07-19 10:44:59.999,1955391.5326253,2793,11.53409,738534.2784767
2024-07-19 10:45:00,64014.9,64077.85,64000.0,64054.97,65.79096,2024-07-19 10:49:59.999,4213210.5235838,3816,28.21595,1806993.7689906
2024-07-19 10:50:00,64054.97,64080.0,64000.0,64004.0,44.99959,2024-07-19 10:54:59.999,2882221.2395519,3648,10.80705,692180.2067868
2024-07-19 10:55:00,64003.99,64052.0,63990.0,63994.01,47.24235,2024-07-19 10:59:59.999,3024466.4282619,2683,12.21414,781964.0855482
2024-07-19 11:00:00,63994.0,64106.25,63991.08,64094.1,50.40758,2024-07-19 11:04:59.999,3228199.9218893,9998,30.64479,1962638.6297344
2024-07-19 11:05:00,64094.1,64094.1,63982.47,64000.0,41.38704,2024-07-19 11:09:59.999,2650135.1186742,3946,6.78031,434148.1876157
2024-07-19 11:10:00,63999.99,64007.7,63980.0,63999.97,24.40751,2024-07-19 11:14:59.999,1561966.2179893,5116,11.09914,710282.0916803
2024-07-19 11:15:00,63999.97,64093.68,63994.98,64085.0,41.85015,2024-07-19 11:19:59.999,2680598.9809129,3793,26.35542,1687920.1196215
2024-07-19 11:20:00,64084.99,64182.77,64077.68,64116.49,46.90171,2024-07-19 11:24:59.999,3007988.6226777,3514,26.12722,1675388.9202271
2024-07-19 11:25:00,64116.48,64116.49,64031.5,64066.01,42.43223,2024-07-19 11:29:59.999,2718513.1668386,3103,19.63473,1257812.2030181
2024-07-19 11:30:00,64066.01,64075.73,64056.45,64068.81,24.31806,2024-07-19 11:34:59.999,1558075.6531161,2750,9.38682,601401.7924576
2024-07-19 11:35:00,64068.8,64068.81,63980.0,63980.01,32.8757,2024-07-19 11:39:59.999,2104665.8111068,2575,5.47461,350519.9367144
2024-07-19 11:40:00,63980.0,63984.95,63950.0,63950.01,22.12268,2024-07-19 11:44:59.999,1415224.6150296,2020,9.90848,633808.4675345
2024-07-19 11:45:00,63950.01,63991.0,63935.12,63959.2,30.80387,2024-07-19 11:49:59.999,1970077.8768207,3258,19.63056,1255456.9869055
2024-07-19 11:50:00,63959.2,64008.38,63959.19,63996.01,38.25857,2024-07-19 11:54:59.999,2448349.0029741,7610,19.21958,1229793.5860681
2024-07-19 11:55:00,63996.01,64143.33,63996.0,64116.0,48.73456,2024-07-19 11:59:59.999,3123384.0967728,2835,29.40614,1884247.3488948
2024-07-19 12:00:00,64115.99,64171.98,64096.81,64171.98,43.87725,2024-07-19 12:04:59.999,2814302.3441829,4172,20.78423,1333105.8611833
2024-07-19 12:05:00,64171.98,64249.2,64144.11,64164.0,81.6473,2024-07-19 12:09:59.999,5242647.2851197,5639,51.17593,3286054.0145389
2024-07-19 12:10:00,64164.0,64218.0,64043.37,64213.1,57.67776,2024-07-19 12:14:59.999,3698830.3163056,6793,24.3356,1560658.8679253
2024-07-19 12:15:00,64213.1,64236.86,64206.01,64211.55,49.51825,2024-07-19 12:19:59.999,3180275.7717632,3821,31.67535,2034285.7063504
2024-07-19 12:20:00,64211.56,64211.56,64138.0,64160.36,51.5024,2024-07-19 12:24:59.999,3305082.3593886,4013,22.62069,1451612.8612488
2024-07-19 12:25:00,64160.36,64218.99,64145.92,64187.99,30.57216,2024-07-19 12:29:59.999,1962237.2468245,3254,19.11345,1226826.1605534
2024-07-19 12:30:00,64188.0,64247.72,64168.0,64173.81,53.30915,2024-07-19 12:34:59.999,3422718.2891449,4453,31.50458,2022758.7119901
2024-07-19 12:35:00,64173.81,64195.51,64139.16,64145.27,24.72886,2024-07-19 12:39:59.999,1586736.8510747,2748,9.01267,578260.0906736
2024-07-19 12:40:00,64145.27,64259.62,64145.27,64258.32,101.26068,2024-07-19 12:44:59.999,6501742.2667103,3682,75.43777,4843637.181265
2024-07-19 12:45:00,64258.32,64394.88,64258.32,64375.99,183.14138,2024-07-19 12:49:59.999,11782747.0960554,8304,118.36066,7613988.410239
2024-07-19 12:50:00,64376.0,64436.0,64273.69,64321.64,220.09227,2024-07-19 12:54:59.999,14166506.1976644,7171,109.28569,7036671.0415745
2024-07-19 12:55:00,64321.64,64430.0,64321.64,64414.0,76.16464,2024-07-19 12:59:59.999,4905005.7092381,3768,33.49994,2157125.6245457
2024-07-19 13:00:00,64414.0,64466.11,64280.06,64362.49,171.30686,2024-07-19 13:04:59.999,11030358.0872659,7777,94.13913,6062301.3752082
2024-07-19 13:05:00,64362.5,64412.5,64328.45,64343.94,78.83332,2024-07-19 13:09:59.999,5075115.0410466,7367,23.80604,1532522.5778882
2024-07-19 13:10:00,64343.94,64356.0,64222.19,64250.01,81.66648,2024-07-19 13:14:59.999,5248982.9747861,5593,23.37067,1502042.1985682
2024-07-19 13:15:00,64250.0,64312.5,64160.29,64214.01,143.77613,2024-07-19 13:19:59.999,9236542.9324913,8450,39.71259,2551357.6337272
2024-07-19 13:20:00,64214.01,64253.48,64130.19,64151.75,145.90656,2024-07-19 13:24:59.999,9362862.727134,6768,82.6668,5304344.5561788
2024-07-19 13:25:00,64151.74,64185.99,64108.0,64113.99,67.08927,2024-07-19 13:29:59.999,4302760.9576434,7080,32.98747,2115529.5716929
2024-07-19 13:30:00,64113.99,64234.45,64005.57,64222.01,197.52199,2024-07-19 13:34:59.999,12668007.4313525,9839,125.11803,8027023.5735479
2024-07-19 13:35:00,64222.01,64776.72,64222.0,64761.99,743.75704,2024-07-19 13:39:59.999,48060663.2318981,36292,468.77469,30287649.7395581
2024-07-19 13:40:00,64761.98,64898.0,64615.38,64631.95,484.98227,2024-07-19 13:44:59.999,31423889.6372793,25334,284.4282,18431248.3017775
2024-07-19 13:45:00,64631.95,64860.0,64630.0,64860.0,236.65223,2024-07-19 13:49:59.999,15329765.4998997,14470,151.48486,9812394.7712446
2024-07-19 13:50:00,64859.99,64986.23,64848.0,64986.23,348.70127,2024-07-19 13:54:59.999,22635695.8526837,29689,204.01675,13243150.9304199
2024-07-19 13:55:00,64986.22,65330.24,64986.22,65135.9,728.51278,2024-07-19 13:59:59.999,47482916.7109437,76152,391.09547,25485489.5913591
2024-07-19 14:00:00,65135.89,65218.26,65000.5,65050.0,328.81016,2024-07-19 14:04:59.999,21421451.3803673,16782,144.38606,9407129.1000244
2024-07-19 14:05:00,65049.99,65369.66,65049.99,65339.99,321.719,2024-07-19 14:09:59.999,20988157.2600203,16080,205.15403,13386044.0391482
2024-07-19 14:10:00,65339.98,65616.0,65250.6,65546.7,588.42208,2024-07-19 14:14:59.999,38493370.133856,29941,364.27315,23830080.9007518
2024-07-19 14:15:00,65546.7,65680.0,65500.64,65631.99,393.12054,2024-07-19 14:19:59.999,25781613.6632601,37912,204.59571,13417426.3849132
2024-07-19 14:20:00,65632.0,65888.0,65600.0,65732.11,511.61758,2024-07-19 14:24:59.999,33650344.5657046,40213,284.73162,18726397.4936438
2024-07-19 14:25:00,65732.11,65841.65,65524.24,65555.31,406.70131,2024-07-19 14:29:59.999,26715273.8784944,26774,159.0941,10452609.6363514
2024-07-19 14:30:00,65555.3,65679.4,65455.75,65520.0,292.89714,2024-07-19 14:34:59.999,19206721.9534915,15271,190.40986,12487771.0705544
2024-07-19 14:35:00,65520.01,65659.94,65520.0,65635.69,236.65377,2024-07-19 14:39:59.999,15522669.4257433,11840,151.39377,9929673.9912104
2024-07-19 14:40:00,65635.69,65635.7,65453.19,65619.87,243.76901,2024-07-19 14:44:59.999,15989418.680547,8989,127.39683,8356885.1024627
2024-07-19 14:45:00,65619.87,65747.62,65584.52,65598.3,231.96417,2024-07-19 14:49:59.999,15232122.5888588,13268,122.94477,8073500.4003872
2024-07-19 14:50:00,65598.29,65700.0,65576.92,65699.99,167.69113,2024-07-19 14:54:59.999,11008301.9164523,10453,117.02006,7682319.652162
2024-07-19 14:55:00,65699.99,65754.99,65676.0,65747.04,213.65114,2024-07-19 14:59:59.999,14043807.584384,5756,138.02343,9072409.1744616
2024-07-19 15:00:00,65747.04,65831.76,65674.51,65730.0,395.07954,2024-07-19 15:04:59.999,25982228.3676527,16126,274.04076,18023747.3240969
2024-07-19 15:05:00,65730.0,65849.65,65630.39,65634.62,242.9333,2024-07-19 15:09:59.999,15980728.8662144,12744,150.27989,9887010.6278868
2024-07-19 15:10:00,65634.3,65662.01,65546.67,65590.02,143.22628,2024-07-19 15:14:59.999,9395044.4583332,7841,66.7292,4377195.9038806
2024-07-19 15:15:00,65590.02,65783.78,65568.0,65706.01,132.78038,2024-07-19 15:19:59.999,8721930.6446803,18601,80.79251,5306451.5992278
2024-07-19 15:20:00,65706.01,65820.0,65472.0,65516.0,166.91432,2024-07-19 15:24:59.999,10955991.4166743,11110,70.51475,4629781.7476953
2024-07-19 15:25:00,65516.0,65534.4,65282.0,65324.48,214.5384,2024-07-19 15:29:59.999,14026148.8575993,11369,71.94761,4703060.6937839
2024-07-19 15:30:00,65324.47,65378.22,65268.0,65373.51,143.38523,2024-07-19 15:34:59.999,9365472.5212856,8411,73.78294,4819511.3007051
2024-07-19 15:35:00,65373.51,65499.99,65373.5,65450.0,95.10714,2024-07-19 15:39:59.999,6223352.5719848,6768,52.35856,3425872.6449296
2024-07-19 15:40:00,65450.0,65734.19,65449.99,65712.0,174.03332,2024-07-19 15:44:59.999,11418514.2131357,24702,113.8275,7467857.838192
2024-07-19 15:45:00,65711.99,65794.79,65642.67,65702.58,102.08239,2024-07-19 15:49:59.999,6707383.2234849,12638,43.19177,2837936.7627829
2024-07-19 15:50:00,65702.58,65793.49,65644.81,65793.49,117.77293,2024-07-19 15:54:59.999,7741437.7868269,7680,56.80526,3733530.5701016
2024-07-19 15:55:00,65793.48,65840.56,65726.0,65836.77,81.56052,2024-07-19 15:59:59.999,5365430.2977802,6926,46.44324,3055437.4901977
2024-07-19 16:00:00,65836.76,66360.0,65827.62,66064.01,1284.21628,2024-07-19 16:04:59.999,84926564.650017,75525,771.64775,51019995.2228676
2024-07-19 16:05:00,66064.0,66182.75,66055.57,66100.01,232.5706,2024-07-19 16:09:59.999,15377529.1008131,13883,120.62253,7975420.3273507
2024-07-19 16:10:00,66100.0,66274.89,66095.14,66158.0,242.11224,2024-07-19 16:14:59.999,16022007.077989,10572,114.94793,7605897.2624686
2024-07-19 16:15:00,66158.0,66326.0,66157.99,66227.83,242.71319,2024-07-19 16:19:59.999,16080031.3126827,15363,132.52983,8779432.3817617
2024-07-19 16:20:00,66227.83,66510.0,66227.83,66306.96,521.26413,2024-07-19 16:24:59.999,34608559.1315322,21944,324.29575,21533135.0002074
2024-07-19 16:25:00,66306.96,66431.92,66234.0,66360.0,275.4945,2024-07-19 16:29:59.999,18269591.8619084,11032,170.8576,11330472.0121387
2024-07-19 16:30:00,66360.0,66460.0,66344.23,66398.84,267.89546,2024-07-19 16:34:59.999,17789860.9126169,10907,145.12979,9636866.8732557
2024-07-19 16:35:00,66398.84,66442.2,66231.66,66334.45,153.3329,2024-07-19 16:39:59.999,10174204.654356,9156,71.49209,4743631.1477096
2024-07-19 16:40:00,66334.45,66438.4,66334.0,66408.0,120.20818,2024-07-19 16:44:59.999,7983926.0987363,6496,53.35909,3543453.8638512
2024-07-19 16:45:00,66408.01,66408.01,66202.31,66305.45,177.495,2024-07-19 16:49:59.999,11764232.9945964,11085,70.51132,4673291.3655534
2024-07-19 16:50:00,66305.45,66338.0,66215.0,66284.03,147.14847,2024-07-19 16:54:59.999,9750778.7108053,7631,72.28758,4790059.912768
2024-07-19 16:55:00,66284.03,66430.84,66284.02,66419.43,122.74103,2024-07-19 16:59:59.999,8147316.1337718,6001,49.22659,3267513.3049405
2024-07-19 17:00:00,66419.43,66454.16,66248.01,66306.0,168.88705,2024-07-19 17:04:59.999,11209370.8724552,10196,85.52449,5677962.0448483
2024-07-19 17:05:00,66306.0,66397.24,66266.13,66358.04,80.31613,2024-07-19 17:09:59.999,5326993.1081024,5870,37.07241,2458839.177741
2024-07-19 17:10:00,66358.04,66460.0,66248.01,66365.0,164.93761,2024-07-19 17:14:59.999,10944170.9931447,8505,78.21553,5189543.0119703
2024-07-19 17:15:00,66365.01,66424.69,66330.0,66419.61,96.45287,2024-07-19 17:19:59.999,6402259.4737966,4974,49.16602,3263580.4381812
2024-07-19 17:20:00,66419.61,66770.81,66404.0,66730.01,482.70368,2024-07-19 17:24:59.999,32144617.6900407,21157,304.15425,20255953.1840036
2024-07-19 17:25:00,66730.0,66736.03,66502.31,66505.19,166.16384,2024-07-19 17:29:59.999,11066480.2745698,10177,80.44151,5358397.255862
2024-07-19 17:30:00,66505.19,66534.0,66397.24,66460.01,149.1429,2024-07-19 17:34:59.999,9912328.8886461,8546,47.03591,3125822.7332085
2024-07-19 17:35:00,66460.01,66567.11,66400.47,66540.0,143.29358,2024-07-19 17:39:59.999,9527067.3342595,7825,83.23305,5534194.1571877
2024-07-19 17:40:00,66540.0,66580.0,66485.0,66560.25,120.07214,2024-07-19 17:44:59.999,7990394.0552471,8514,50.11124,3334692.6538129
2024-07-19 17:45:00,66560.24,66656.32,66504.4,66628.01,114.41389,2024-07-19 17:49:59.999,7618060.7881193,7828,63.8484,4250736.059765
2024-07-19 17:50:00,66628.01,66758.0,66610.67,66685.26,142.77494,2024-07-19 17:54:59.999,9519327.3969499,9553,60.95142,4064343.9292973
2024-07-19 17:55:00,66685.25,66829.82,66662.01,66755.42,279.76147,2024-07-19 17:59:59.999,18679750.0016924,15210,163.87954,10941780.3374554
2024-07-19 18:00:00,66755.42,66804.0,66522.62,66558.0,284.36271,2024-07-19 18:04:59.999,18950421.1805964,12040,117.78343,7848463.4885917
2024-07-19 18:05:00,66557.99,66674.61,66518.24,66650.01,188.83788,2024-07-19 18:09:59.999,12576204.3417685,6414,104.69651,6972561.4677084
2024-07-19 18:10:00,66650.01,66708.29,66624.0,66674.01,107.09514,2024-07-19 18:14:59.999,7140097.2189665,5322,55.57361,3705076.4197958
2024-07-19 18:15:00,66674.0,66721.0,66572.56,66602.91,81.19004,2024-07-19 18:19:59.999,5411593.8649007,5260,30.58013,2038452.0865315
2024-07-19 18:20:00,66602.9,66602.9,66425.0,66429.29,97.95351,2024-07-19 18:24:59.999,6514571.9881903,7672,27.36737,1820121.7726818
2024-07-19 18:25:00,66429.28,66576.65,66417.66,66525.66,73.65335,2024-07-19 18:29:59.999,4897842.2411013,5418,37.07733,2465366.120026
2024-07-19 18:30:00,66525.66,66577.83,66487.99,66577.83,85.06129,2024-07-19 18:34:59.999,5660457.1543713,5686,35.79154,2381642.8714428
2024-07-19 18:35:00,66577.82,66601.6,66488.43,66504.02,66.91375,2024-07-19 18:39:59.999,4452166.9307966,3702,17.62434,1172704.7156713
2024-07-19 18:40:00,66504.02,66577.63,66499.99,66540.0,110.58787,2024-07-19 18:44:59.999,7357748.7465638,5090,46.78126,3112399.5503158
2024-07-19 18:45:00,66540.01,66641.81,66528.0,66569.99,87.38398,2024-07-19 18:49:59.999,5819061.9622273,4803,27.35873,1821511.117381
2024-07-19 18:50:00,66569.98,66705.88,66569.98,66698.01,92.92313,2024-07-19 18:54:59.999,6194409.0185852,7580,54.21596,3614085.1392416
2024-07-19 18:55:00,66698.01,66788.0,66674.0,66787.99,141.58811,2024-07-19 18:59:59.999,9448194.6138964,9526,68.64267,4581217.2926651
2024-07-19 19:00:00,66788.0,66960.0,66787.99,66932.01,285.15815,2024-07-19 19:04:59.999,19074347.9164713,15847,184.44306,12336467.2675247
2024-07-19 19:05:00,66932.0,67000.0,66825.79,66882.07,318.82857,2024-07-19 19:09:59.999,21338347.9804853,13897,164.97173,11043399.9471155
2024-07-19 19:10:00,66882.08,67000.0,66874.0,66940.79,137.2207,2024-07-19 19:14:59.999,9186618.4476059,6013,58.71796,3930972.553162
2024-07-19 19:15:00,66940.78,66990.0,66856.07,66989.32,147.65062,2024-07-19 19:19:59.999,9881443.0825222,6434,61.81461,4136855.6677471
2024-07-19 19:20:00,66989.32,67161.0,66989.32,67098.0,445.23936,2024-07-19 19:24:59.999,29859079.2438896,31018,297.88319,19973697.3717636
2024-07-19 19:25:00,67098.01,67205.08,67021.48,67044.01,323.75752,2024-07-19 19:29:59.999,21734022.6381814,14238,187.3506,12579139.0788569
2024-07-19 19:30:00,67044.01,67286.0,67040.0,67277.44,327.65033,2024-07-19 19:34:59.999,22022529.5044612,26829,177.82276,11951686.6058609
2024-07-19 19:35:00,67277.44,67386.0,66961.55,67017.99,568.28885,2024-07-19 19:39:59.999,38191470.4903509,31590,267.70181,17990797.2789628
2024-07-19 19:40:00,67017.99,67152.3,66928.95,67150.85,232.67025,2024-07-19 19:44:59.999,15597760.5316074,9713,100.67367,6750287.3394226
2024-07-19 19:45:00,67150.84,67287.4,67100.0,67120.45,226.99505,2024-07-19 19:49:59.999,15252056.6496842,9375,109.59671,7363545.150194
2024-07-19 19:50:00,67120.44,67320.62,67108.94,67281.07,308.78675,2024-07-19 19:54:59.999,20766702.9062272,9432,154.80625,10410150.0396944
2024-07-19 19:55:00,67281.07,67305.92,67108.0,67157.26,463.28097,2024-07-19 19:59:59.999,31134984.0164093,11861,216.18011,14527559.7789943
2024-07-19 20:00:00,67157.25,67221.17,66914.97,66944.01,361.51419,2024-07-19 20:04:59.999,24229774.9941943,12075,153.65925,10296036.0233364
2024-07-19 20:05:00,66944.01,67094.49,66900.18,67032.9,137.97324,2024-07-19 20:09:59.999,9243670.6276737,5774,53.75636,3601583.1624013
2024-07-19 20:10:00,67032.89,67044.0,66880.39,66952.01,101.56558,2024-07-19 20:14:59.999,6799763.7392728,5811,42.33606,2834144.7974968
