open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2025-10-09 02:35:00+00:00,122014.60000000,122014.60000000,121870.00000000,121895.93000000,44.25406000,2025-10-09 02:39:59.999000+00:00,5395784.95463740,11588,22.55158000,2749461.62943520,0
2025-10-09 02:40:00+00:00,121895.93000000,121895.93000000,121594.85000000,121679.45000000,111.27239000,2025-10-09 02:44:59.999000+00:00,13546893.75808420,29474,43.41476000,5284945.89609410,0
2025-10-09 02:45:00+00:00,121679.45000000,121807.22000000,121555.00000000,121640.52000000,103.46325000,2025-10-09 02:49:59.999000+00:00,12588062.88134910,22843,44.03689000,5358854.70194180,0
2025-10-09 02:50:00+00:00,121640.52000000,121751.99000000,121545.65000000,121574.11000000,64.02341000,2025-10-09 02:54:59.999000+00:00,7788578.99377230,16926,34.65897000,4216258.16618310,0
2025-10-09 02:55:00+00:00,121574.12000000,121644.00000000,121475.98000000,121617.81000000,103.71147000,2025-10-09 02:59:59.999000+00:00,12607084.56343320,20496,51.01819000,6202125.64163130,0
2025-10-09 03:00:00+00:00,121617.81000000,121878.97000000,121603.59000000,121824.72000000,90.32499000,2025-10-09 03:04:59.999000+00:00,10998976.05933960,18630,73.27971000,8923114.81618320,0
2025-10-09 03:05:00+00:00,121824.71000000,121961.39000000,121746.70000000,121845.01000000,66.87989000,2025-10-09 03:09:59.999000+00:00,8150652.94533780,18212,41.18866000,5019196.61695180,0
2025-10-09 03:10:00+00:00,121845.01000000,121910.42000000,121811.27000000,121818.55000000,28.14368000,2025-10-09 03:14:59.999000+00:00,3429370.62562330,8710,16.78448000,2045134.82237460,0
2025-10-09 03:15:00+00:00,121818.54000000,121966.01000000,121818.54000000,121931.93000000,38.47194000,2025-10-09 03:19:59.999000+00:00,4690680.17862870,10948,20.03494000,2442454.74278920,0
2025-10-09 03:20:00+00:00,121931.92000000,122120.28000000,121931.92000000,122009.55000000,48.65131000,2025-10-09 03:24:59.999000+00:00,5937093.28215320,10811,36.25278000,4423763.82230530,0
2025-10-09 03:25:00+00:00,122009.55000000,122018.91000000,121934.00000000,121969.04000000,34.37611000,2025-10-09 03:29:59.999000+00:00,4192958.34729580,7479,20.06470000,2447291.61658920,0
2025-10-09 03:30:00+00:00,121969.05000000,122073.63000000,121969.04000000,122050.53000000,28.66219000,2025-10-09 03:34:59.999000+00:00,3497238.50991000,7758,15.44255000,1884108.10013190,0
2025-10-09 03:35:00+00:00,122050.54000000,122061.37000000,122000.00000000,122024.57000000,29.34723000,2025-10-09 03:39:59.999000+00:00,3581434.80146050,6687,18.18390000,2219110.69655710,0
2025-10-09 03:40:00+00:00,122024.57000000,122054.24000000,121897.74000000,121897.75000000,25.49220000,2025-10-09 03:44:59.999000+00:00,3109425.07943950,6738,7.21831000,880632.17879710,0
2025-10-09 03:45:00+00:00,121897.75000000,122010.33000000,121897.74000000,122008.72000000,21.27459000,2025-10-09 03:49:59.999000+00:00,2594799.17521270,7267,13.92056000,1697658.65538200,0
2025-10-09 03:50:00+00:00,122008.72000000,122049.26000000,121981.47000000,122028.81000000,16.77390000,2025-10-09 03:54:59.999000+00:00,2046741.34463420,5011,10.96875000,1338372.80736900,0
2025-10-09 03:55:00+00:00,122028.82000000,122049.16000000,122022.19000000,122038.01000000,26.17199000,2025-10-09 03:59:59.999000+00:00,3194051.31624610,2468,17.93715000,2189046.60002720,0
2025-10-09 04:00:00+00:00,122038.01000000,122100.00000000,121904.81000000,122006.46000000,23.54260000,2025-10-09 04:04:59.999000+00:00,2872389.95174170,12412,12.15126000,1482617.93289800,0
2025-10-09 04:05:00+00:00,122006.46000000,122034.20000000,121940.66000000,121944.19000000,13.72391000,2025-10-09 04:09:59.999000+00:00,1674124.56297850,5820,5.74263000,700529.13082070,0
2025-10-09 04:10:00+00:00,121944.19000000,122034.00000000,121915.39000000,121915.39000000,74.58643000,2025-10-09 04:14:59.999000+00:00,9097332.15038220,9100,47.14335000,5749698.49875970,0
2025-10-09 04:15:00+00:00,121915.40000000,122083.14000000,121915.39000000,122083.13000000,30.95949000,2025-10-09 04:19:59.999000+00:00,3776977.24880820,9690,23.13062000,2821733.35906510,0
2025-10-09 04:20:00+00:00,122083.13000000,122264.00000000,122081.49000000,122256.31000000,39.28532000,2025-10-09 04:24:59.999000+00:00,4799299.53878220,13249,30.30145000,3701837.40807830,0
2025-10-09 04:25:00+00:00,122256.31000000,122263.91000000,122222.88000000,122236.27000000,18.97763000,2025-10-09 04:29:59.999000+00:00,2319979.06273540,5614,8.22965000,1005997.06914650,0
2025-10-09 04:30:00+00:00,122236.26000000,122236.27000000,122088.07000000,122094.28000000,24.17258000,2025-10-09 04:34:59.999000+00:00,2952879.74990470,6884,10.26419000,1253647.66097090,0
2025-10-09 04:35:00+00:00,122094.29000000,122149.15000000,122013.82000000,122091.76000000,28.70324000,2025-10-09 04:39:59.999000+00:00,3504246.83929350,7553,9.91059000,1209685.75527470,0
2025-10-09 04:40:00+00:00,122091.75000000,122091.76000000,122011.04000000,122028.99000000,14.63288000,2025-10-09 04:44:59.999000+00:00,1785872.70740490,5493,6.14722000,750209.38760900,0
2025-10-09 04:45:00+00:00,122029.00000000,122128.34000000,122028.57000000,122128.33000000,16.43832000,2025-10-09 04:49:59.999000+00:00,2006575.52755800,7633,10.52496000,1284774.18298180,0
2025-10-09 04:50:00+00:00,122128.34000000,122158.95000000,122107.67000000,122120.36000000,18.73324000,2025-10-09 04:54:59.999000+00:00,2287899.50242390,6909,10.32195000,1260573.58429780,0
2025-10-09 04:55:00+00:00,122120.36000000,122174.99000000,122098.64000000,122144.70000000,24.71762000,2025-10-09 04:59:59.999000+00:00,3018769.27239250,4667,17.25668000,2107598.17837010,0
2025-10-09 05:00:00+00:00,122144.70000000,122189.61000000,122079.71000000,122157.37000000,29.97727000,2025-10-09 05:04:59.999000+00:00,3661099.47764420,8340,17.55241000,2143797.56403940,0
2025-10-09 05:05:00+00:00,122157.36000000,122196.99000000,122088.11000000,122088.12000000,15.55855000,2025-10-09 05:09:59.999000+00:00,1900227.94500850,4490,8.09586000,988742.16013810,0
2025-10-09 05:10:00+00:00,122088.11000000,122100.01000000,121915.98000000,121915.99000000,35.80379000,2025-10-09 05:14:59.999000+00:00,4368808.02158960,5332,6.51907000,795692.74528130,0
2025-10-09 05:15:00+00:00,121915.99000000,121960.23000000,121900.00000000,121900.00000000,24.99504000,2025-10-09 05:19:59.999000+00:00,3047598.04537390,7337,11.59112000,1413254.70176780,0
2025-10-09 05:20:00+00:00,121900.01000000,121934.33000000,121878.99000000,121911.99000000,37.32961000,2025-10-09 05:24:59.999000+00:00,4550433.37293340,5335,13.97776000,1703914.82211320,0
2025-10-09 05:25:00+00:00,121911.99000000,122042.43000000,121893.00000000,122010.24000000,50.56736000,2025-10-09 05:29:59.999000+00:00,6166183.44123210,7102,39.19789000,4779421.94505980,0
2025-10-09 05:30:00+00:00,122010.25000000,122127.21000000,121968.28000000,121980.48000000,50.43080000,2025-10-09 05:34:59.999000+00:00,6155875.83952730,12014,13.40139000,1635466.78989230,0
2025-10-09 05:35:00+00:00,121980.49000000,122031.39000000,121823.94000000,121950.15000000,75.00489000,2025-10-09 05:39:59.999000+00:00,9145231.41600580,13051,31.76519000,3872727.39843490,0
2025-10-09 05:40:00+00:00,121950.16000000,122015.68000000,121950.15000000,121954.29000000,20.14464000,2025-10-09 05:44:59.999000+00:00,2457425.71103360,6331,7.59872000,927010.68182390,0
2025-10-09 05:45:00+00:00,121954.29000000,122046.27000000,121902.07000000,122046.27000000,15.84651000,2025-10-09 05:49:59.999000+00:00,1932531.07177030,6582,10.11022000,1232928.14070480,0
2025-10-09 05:50:00+00:00,122046.26000000,122046.27000000,121978.33000000,122025.06000000,16.84546000,2025-10-09 05:54:59.999000+00:00,2055497.78859930,4544,9.65938000,1178611.21649320,0
2025-10-09 05:55:00+00:00,122025.06000000,122136.99000000,122001.44000000,122100.92000000,22.24383000,2025-10-09 05:59:59.999000+00:00,2715547.61905000,6325,12.47426000,1522790.80369350,0
2025-10-09 06:00:00+00:00,122100.92000000,122119.65000000,122000.00000000,122028.95000000,16.08305000,2025-10-09 06:04:59.999000+00:00,1963081.26122930,7406,7.13026000,870204.72663900,0
2025-10-09 06:05:00+00:00,122028.94000000,122103.35000000,121937.20000000,121937.21000000,49.26436000,2025-10-09 06:09:59.999000+00:00,6011974.28561770,8596,8.01779000,978338.17714130,0
2025-10-09 06:10:00+00:00,121937.20000000,122004.58000000,121913.58000000,121945.56000000,16.34520000,2025-10-09 06:14:59.999000+00:00,1993425.76793690,6992,11.07052000,1350165.70995570,0
2025-10-09 06:15:00+00:00,121945.56000000,122024.72000000,121934.30000000,121936.18000000,19.61629000,2025-10-09 06:19:59.999000+00:00,2392639.70615320,7499,8.11802000,990129.54958740,0
2025-10-09 06:20:00+00:00,121936.18000000,122036.76000000,121883.43000000,122036.75000000,11.91738000,2025-10-09 06:24:59.999000+00:00,1453287.79165390,7035,6.07230000,740439.31324110,0
2025-10-09 06:25:00+00:00,122036.75000000,122144.40000000,122036.75000000,122096.40000000,43.32308000,2025-10-09 06:29:59.999000+00:00,5288977.39793230,5976,11.05960000,1350328.50917340,0
2025-10-09 06:30:00+00:00,122096.41000000,122185.98000000,122042.01000000,122093.23000000,21.52157000,2025-10-09 06:34:59.999000+00:00,2627819.69587400,9550,8.79181000,1073561.33447410,0
2025-10-09 06:35:00+00:00,122093.22000000,122120.66000000,122082.70000000,122083.28000000,14.96758000,2025-10-09 06:39:59.999000+00:00,1827491.65180420,5875,9.10855000,1112087.26017990,0
2025-10-09 06:40:00+00:00,122083.29000000,122112.20000000,122083.28000000,122112.20000000,12.06007000,2025-10-09 06:44:59.999000+00:00,1472598.92451960,2066,5.08706000,621150.66751960,0
2025-10-09 06:45:00+00:00,122112.20000000,122163.33000000,122014.68000000,122037.75000000,11.71414000,2025-10-09 06:49:59.999000+00:00,1430435.98614710,5397,6.22017000,759553.94409380,0
2025-10-09 06:50:00+00:00,122037.74000000,122056.44000000,121944.88000000,121950.00000000,90.53896000,2025-10-09 06:54:59.999000+00:00,11045304.43954050,7130,15.88652000,1937821.93231450,0
2025-10-09 06:55:00+00:00,121950.00000000,121966.68000000,121894.00000000,121957.32000000,29.05270000,2025-10-09 06:59:59.999000+00:00,3542248.65722260,6417,11.65174000,1420631.76844990,0
2025-10-09 07:00:00+00:00,121957.32000000,122038.58000000,121941.73000000,122038.58000000,44.84209000,2025-10-09 07:04:59.999000+00:00,5469971.00433460,11064,15.49215000,1889655.44969630,0
2025-10-09 07:05:00+00:00,122038.57000000,122064.00000000,121965.18000000,122034.26000000,21.95355000,2025-10-09 07:09:59.999000+00:00,2678795.90355210,8407,12.22628000,1491816.38793020,0
2025-10-09 07:10:00+00:00,122034.25000000,122034.26000000,121978.69000000,121978.70000000,21.76442000,2025-10-09 07:14:59.999000+00:00,2655452.08430020,5169,13.51834000,1649364.32490590,0
2025-10-09 07:15:00+00:00,121978.70000000,122067.61000000,121938.20000000,121979.91000000,39.61262000,2025-10-09 07:19:59.999000+00:00,4833613.22805660,12455,17.30381000,2111101.97586240,0
2025-10-09 07:20:00+00:00,121979.92000000,122009.59000000,121883.21000000,121904.10000000,29.98021000,2025-10-09 07:24:59.999000+00:00,3656357.52055700,7495,16.12255000,1966499.90182880,0
2025-10-09 07:25:00+00:00,121904.09000000,121920.47000000,121808.85000000,121876.39000000,25.14312000,2025-10-09 07:29:59.999000+00:00,3063846.04181770,5616,7.99013000,973614.33716920,0
2025-10-09 07:30:00+00:00,121876.39000000,121893.59000000,121818.27000000,121863.77000000,32.41556000,2025-10-09 07:34:59.999000+00:00,3949976.11089830,9578,18.48104000,2251841.86857810,0
2025-10-09 07:35:00+00:00,121863.77000000,121863.78000000,121768.16000000,121768.17000000,41.34986000,2025-10-09 07:39:59.999000+00:00,5037006.93197020,7484,17.42929000,2123151.24502260,0
2025-10-09 07:40:00+00:00,121768.17000000,121810.57000000,121737.08000000,121737.09000000,22.79909000,2025-10-09 07:44:59.999000+00:00,2776440.68083070,4938,14.30745000,1742385.36467840,0
2025-10-09 07:45:00+00:00,121737.09000000,121947.48000000,121724.71000000,121936.72000000,67.67772000,2025-10-09 07:49:59.999000+00:00,8245226.90153260,10257,37.44878000,4563182.86079190,0
2025-10-09 07:50:00+00:00,121936.72000000,121992.38000000,121936.72000000,121969.07000000,21.96340000,2025-10-09 07:54:59.999000+00:00,2679044.83580350,4030,16.50266000,2012915.41655430,0
2025-10-09 07:55:00+00:00,121969.07000000,121969.07000000,121896.22000000,121906.10000000,22.02087000,2025-10-09 07:59:59.999000+00:00,2684790.80656630,3135,10.72527000,1307561.80360400,0
2025-10-09 08:00:00+00:00,121906.09000000,121960.97000000,121877.08000000,121916.78000000,29.27372000,2025-10-09 08:04:59.999000+00:00,3569049.23439280,5761,18.25813000,2225956.27034510,0
2025-10-09 08:05:00+00:00,121916.79000000,121916.79000000,121685.69000000,121729.58000000,72.65973000,2025-10-09 08:09:59.999000+00:00,8847962.87105140,12601,27.57925000,3357891.91754980,0
2025-10-09 08:10:00+00:00,121729.58000000,121855.89000000,121718.54000000,121734.21000000,27.47968000,2025-10-09 08:14:59.999000+00:00,3346510.07074260,9205,12.96300000,1578595.70350550,0
2025-10-09 08:15:00+00:00,121734.20000000,121734.21000000,121576.34000000,121635.37000000,80.90332000,2025-10-09 08:19:59.999000+00:00,9841545.31051470,15799,29.81648000,3626455.54374170,0
2025-10-09 08:20:00+00:00,121635.37000000,121683.17000000,121464.86000000,121524.54000000,87.36142000,2025-10-09 08:24:59.999000+00:00,10618893.11789490,25878,36.80325000,4473242.88584030,0
2025-10-09 08:25:00+00:00,121524.54000000,121535.11000000,121179.95000000,121180.00000000,163.98125000,2025-10-09 08:29:59.999000+00:00,19898911.75048440,29379,60.04146000,7285796.42568350,0
2025-10-09 08:30:00+00:00,121180.00000000,121516.63000000,121168.13000000,121470.57000000,114.52003000,2025-10-09 08:34:59.999000+00:00,13898166.84473540,24655,67.13251000,8147558.01983100,0
2025-10-09 08:35:00+00:00,121470.58000000,121612.00000000,121441.39000000,121441.39000000,80.58956000,2025-10-09 08:39:59.999000+00:00,9794899.49603130,17282,52.80536000,6418494.26812500,0
2025-10-09 08:40:00+00:00,121441.40000000,121466.16000000,121239.22000000,121330.12000000,80.91790000,2025-10-09 08:44:59.999000+00:00,9818791.65599020,17486,32.87436000,3988809.22114760,0
2025-10-09 08:45:00+00:00,121330.12000000,121508.57000000,121330.12000000,121385.99000000,39.63390000,2025-10-09 08:49:59.999000+00:00,4812364.34475370,12849,27.19615000,3302100.13501220,0
2025-10-09 08:50:00+00:00,121385.99000000,121385.99000000,121145.49000000,121194.00000000,117.48893000,2025-10-09 08:54:59.999000+00:00,14246822.74195790,20212,23.97693000,2906146.39109320,0
2025-10-09 08:55:00+00:00,121194.01000000,121363.27000000,121168.14000000,121261.62000000,56.43268000,2025-10-09 08:59:59.999000+00:00,6843517.94310180,14236,37.03477000,4491002.22486630,0
2025-10-09 09:00:00+00:00,121261.62000000,121508.81000000,121261.62000000,121492.05000000,40.75755000,2025-10-09 09:04:59.999000+00:00,4949040.60820990,17628,27.55782000,3346011.57441460,0
2025-10-09 09:05:00+00:00,121492.06000000,121671.24000000,121485.41000000,121559.62000000,84.70856000,2025-10-09 09:09:59.999000+00:00,10300943.25064100,18303,40.60721000,4937256.67475340,0
2025-10-09 09:10:00+00:00,121559.62000000,121618.11000000,121520.12000000,121594.87000000,18.36650000,2025-10-09 09:14:59.999000+00:00,2232711.11476440,7466,10.36597000,1260107.37463590,0
2025-10-09 09:15:00+00:00,121594.86000000,121651.16000000,121517.79000000,121517.79000000,28.75314000,2025-10-09 09:19:59.999000+00:00,3495859.78601440,12116,16.11155000,1958827.37310190,0
2025-10-09 09:20:00+00:00,121517.80000000,121758.00000000,121517.79000000,121602.87000000,47.33286000,2025-10-09 09:24:59.999000+00:00,5757236.53646940,16430,11.70244000,1423653.57480200,0
2025-10-09 09:25:00+00:00,121602.88000000,121751.89000000,121536.44000000,121699.86000000,57.52842000,2025-10-09 09:29:59.999000+00:00,7000467.63021190,11602,39.25293000,4776898.71849560,0
2025-10-09 09:30:00+00:00,121699.87000000,121775.97000000,121662.79000000,121743.50000000,30.25541000,2025-10-09 09:34:59.999000+00:00,3682539.83677200,10900,15.54382000,1891918.85626410,0
2025-10-09 09:35:00+00:00,121743.50000000,121820.84000000,121708.00000000,121748.18000000,26.26618000,2025-10-09 09:39:59.999000+00:00,3198426.10658990,8981,20.06212000,2442947.61140170,0
2025-10-09 09:40:00+00:00,121748.18000000,121770.03000000,121672.09000000,121672.09000000,26.65482000,2025-10-09 09:44:59.999000+00:00,3244560.02888760,10026,14.31489000,1742535.98144690,0
2025-10-09 09:45:00+00:00,121672.10000000,121732.00000000,121604.85000000,121696.70000000,24.10390000,2025-10-09 09:49:59.999000+00:00,2932818.52194180,10232,11.36087000,1382374.73059190,0
2025-10-09 09:50:00+00:00,121696.69000000,121818.25000000,121696.69000000,121799.03000000,55.81805000,2025-10-09 09:54:59.999000+00:00,6798475.19745760,9751,41.16605000,5013897.92798810,0
2025-10-09 09:55:00+00:00,121799.02000000,121855.44000000,121756.67000000,121813.04000000,55.01074000,2025-10-09 09:59:59.999000+00:00,6700421.29591990,7577,44.49743000,5419660.28174150,0
2025-10-09 10:00:00+00:00,121813.04000000,121900.00000000,121751.14000000,121872.23000000,15.10513000,2025-10-09 10:04:59.999000+00:00,1840189.88410480,9222,9.76307000,1189445.46290660,0
2025-10-09 10:05:00+00:00,121872.23000000,121900.00000000,121805.49000000,121864.67000000,17.32974000,2025-10-09 10:09:59.999000+00:00,2111673.17672270,6874,11.01036000,1341629.64274290,0
2025-10-09 10:10:00+00:00,121864.67000000,121866.99000000,121826.05000000,121866.99000000,23.99766000,2025-10-09 10:14:59.999000+00:00,2924061.54173740,6009,15.83596000,1929604.06493680,0
2025-10-09 10:15:00+00:00,121866.99000000,121881.96000000,121667.03000000,121725.70000000,50.51185000,2025-10-09 10:19:59.999000+00:00,6151082.85209250,11761,32.38568000,3944080.40791210,0
2025-10-09 10:20:00+00:00,121725.70000000,121784.38000000,121725.69000000,121775.29000000,12.73064000,2025-10-09 10:24:59.999000+00:00,1549978.34259250,6094,7.50034000,913183.96531980,0
2025-10-09 10:25:00+00:00,121775.28000000,121775.29000000,121650.22000000,121736.35000000,14.63731000,2025-10-09 10:29:59.999000+00:00,1781498.65365390,9992,5.22752000,636139.10326010,0
2025-10-09 10:30:00+00:00,121736.35000000,122028.64000000,121736.34000000,122021.77000000,47.05373000,2025-10-09 10:34:59.999000+00:00,5736500.68575580,15909,27.16017000,3311736.70423700,0
2025-10-09 10:35:00+00:00,122021.77000000,122149.99000000,122009.58000000,122134.71000000,42.18598000,2025-10-09 10:39:59.999000+00:00,5150863.85234370,12836,30.64720000,3741980.90256750,0
2025-10-09 10:40:00+00:00,122134.71000000,122314.37000000,122134.71000000,122230.43000000,109.04305000,2025-10-09 10:44:59.999000+00:00,13329412.47400070,17806,58.43053000,7142239.68473740,0
2025-10-09 10:45:00+00:00,122230.43000000,122340.00000000,122164.22000000,122210.06000000,46.13436000,2025-10-09 10:49:59.999000+00:00,5639692.09738290,11774,21.50531000,2629067.85317470,0
2025-10-09 10:50:00+00:00,122210.06000000,122210.07000000,122098.08000000,122172.66000000,44.70979000,2025-10-09 10:54:59.999000+00:00,5461283.55921970,12468,16.21020000,1979812.97099530,0
2025-10-09 10:55:00+00:00,122172.66000000,122200.36000000,122134.66000000,122170.27000000,39.18443000,2025-10-09 10:59:59.999000+00:00,4787127.20364360,4975,16.08287000,1964663.53135160,0
2025-10-09 11:00:00+00:00,122170.26000000,122367.25000000,122170.26000000,122297.11000000,97.42341000,2025-10-09 11:04:59.999000+00:00,11913836.31399880,15587,53.84770000,6585018.41812740,0
2025-10-09 11:05:00+00:00,122297.11000000,122298.40000000,122200.01000000,122217.75000000,32.10416000,2025-10-09 11:09:59.999000+00:00,3924866.45127460,7674,17.08886000,2089007.80316410,0
2025-10-09 11:10:00+00:00,122217.75000000,122246.82000000,122182.00000000,122246.81000000,25.10002000,2025-10-09 11:14:59.999000+00:00,3067529.41520110,5494,11.66299000,1425276.59117210,0
2025-10-09 11:15:00+00:00,122246.82000000,122515.44000000,122246.81000000,122515.44000000,93.47854000,2025-10-09 11:19:59.999000+00:00,11438692.04897850,10064,65.61471000,8028938.94136200,0
2025-10-09 11:20:00+00:00,122515.43000000,122705.62000000,122499.98000000,122692.30000000,117.05214000,2025-10-09 11:24:59.999000+00:00,14352817.47055030,25897,48.03695000,5889528.71227540,0
2025-10-09 11:25:00+00:00,122692.31000000,122767.64000000,122638.00000000,122680.97000000,135.54445000,2025-10-09 11:29:59.999000+00:00,16632028.00720750,15679,39.94210000,4900648.50153680,0
2025-10-09 11:30:00+00:00,122680.96000000,122784.77000000,122596.72000000,122702.27000000,56.31525000,2025-10-09 11:34:59.999000+00:00,6909194.34509190,14166,30.95313000,3797885.85649160,0
2025-10-09 11:35:00+00:00,122702.27000000,122833.02000000,122665.45000000,122833.01000000,61.27184000,2025-10-09 11:39:59.999000+00:00,7522443.45921790,12434,28.53643000,3503702.41825010,0
2025-10-09 11:40:00+00:00,122833.01000000,122833.02000000,122783.00000000,122825.11000000,49.75865000,2025-10-09 11:44:59.999000+00:00,6111031.11190290,8576,18.34135000,2252432.65693090,0
2025-10-09 11:45:00+00:00,122825.11000000,122825.12000000,122720.11000000,122777.59000000,35.51307000,2025-10-09 11:49:59.999000+00:00,4360116.47510860,9543,13.08316000,1606201.06622090,0
2025-10-09 11:50:00+00:00,122777.60000000,122791.37000000,122683.41000000,122771.46000000,37.96732000,2025-10-09 11:54:59.999000+00:00,4660433.07906000,10213,13.86438000,1701779.10761510,0
2025-10-09 11:55:00+00:00,122771.45000000,122818.25000000,122737.56000000,122737.57000000,38.49029000,2025-10-09 11:59:59.999000+00:00,4726203.58329420,6684,9.64264000,1183869.16214450,0
2025-10-09 12:00:00+00:00,122737.56000000,122980.00000000,122709.10000000,122979.99000000,80.25060000,2025-10-09 12:04:59.999000+00:00,9858913.43754260,16015,62.82260000,7717724.34168840,0
2025-10-09 12:05:00+00:00,122979.99000000,123033.31000000,122910.71000000,123011.01000000,134.45180000,2025-10-09 12:09:59.999000+00:00,16537257.51867700,14621,64.34397000,7913892.90218420,0
2025-10-09 12:10:00+00:00,123011.00000000,123125.48000000,122990.24000000,123005.43000000,88.35639000,2025-10-09 12:14:59.999000+00:00,10872238.80930160,17126,38.64243000,4755002.36104550,0
2025-10-09 12:15:00+00:00,123005.43000000,123113.38000000,122954.74000000,123113.38000000,70.82696000,2025-10-09 12:19:59.999000+00:00,8711757.80507880,11966,28.49822000,3505550.90368000,0
2025-10-09 12:20:00+00:00,123113.38000000,123136.41000000,123008.81000000,123061.16000000,65.52999000,2025-10-09 12:24:59.999000+00:00,8065088.85857770,12965,25.01753000,3078899.14958720,0
2025-10-09 12:25:00+00:00,123061.16000000,123076.84000000,122999.67000000,123012.31000000,30.16229000,2025-10-09 12:29:59.999000+00:00,3710949.78094670,8097,14.49926000,1783810.26181790,0
2025-10-09 12:30:00+00:00,123012.31000000,123099.50000000,122933.22000000,123085.65000000,110.79271000,2025-10-09 12:34:59.999000+00:00,13626603.63638900,15335,69.22892000,8514038.65063520,0
2025-10-09 12:35:00+00:00,123085.65000000,123486.80000000,123049.19000000,123399.12000000,332.91613000,2025-10-09 12:39:59.999000+00:00,41029217.04365070,29608,263.19774000,32435806.22104070,0
2025-10-09 12:40:00+00:00,123399.13000000,123762.94000000,123313.38000000,123548.79000000,283.72701000,2025-10-09 12:44:59.999000+00:00,35074248.39260490,37995,190.78525000,23580945.83080360,0
2025-10-09 12:45:00+00:00,123548.79000000,123548.79000000,123321.45000000,123339.29000000,108.31727000,2025-10-09 12:49:59.999000+00:00,13369201.86234910,20810,43.01463000,5308944.13111750,0
2025-10-09 12:50:00+00:00,123339.28000000,123522.80000000,123339.28000000,123439.85000000,88.46809000,2025-10-09 12:54:59.999000+00:00,10921628.62288620,12953,39.19008000,4838105.47142170,0
2025-10-09 12:55:00+00:00,123439.84000000,123652.24000000,123415.38000000,123563.38000000,89.51361000,2025-10-09 12:59:59.999000+00:00,11061569.19364650,13940,64.01382000,7910524.67197260,0
2025-10-09 13:00:00+00:00,123563.38000000,123658.38000000,123460.00000000,123460.00000000,67.82786000,2025-10-09 13:04:59.999000+00:00,8378581.25274330,19351,32.39812000,4002012.99163800,0
2025-10-09 13:05:00+00:00,123460.00000000,123460.01000000,123289.77000000,123320.21000000,68.32475000,2025-10-09 13:09:59.999000+00:00,8430725.79153950,18216,26.16177000,3228054.64022460,0
2025-10-09 13:10:00+00:00,123320.22000000,123376.01000000,123183.42000000,123233.68000000,122.48160000,2025-10-09 13:14:59.999000+00:00,15098552.19297490,22623,30.32623000,3738221.36492240,0
2025-10-09 13:15:00+00:00,123233.69000000,123436.43000000,123203.27000000,123365.44000000,90.14631000,2025-10-09 13:19:59.999000+00:00,11117446.77450310,18372,53.93240000,6650927.35179820,0
2025-10-09 13:20:00+00:00,123365.43000000,123484.33000000,123365.42000000,123484.32000000,22.49785000,2025-10-09 13:24:59.999000+00:00,2776655.98626120,11242,15.60629000,1926102.67722000,0
2025-10-09 13:25:00+00:00,123484.33000000,123500.00000000,123430.50000000,123461.86000000,43.89142000,2025-10-09 13:29:59.999000+00:00,5419075.99774600,8874,23.27166000,2873021.62482050,0
2025-10-09 13:30:00+00:00,123461.85000000,123461.86000000,123096.32000000,123230.82000000,98.55942000,2025-10-09 13:34:59.999000+00:00,12148906.42421730,30077,26.65577000,3285559.83356120,0
2025-10-09 13:35:00+00:00,123230.82000000,123330.25000000,123000.00000000,123176.24000000,102.66172000,2025-10-09 13:39:59.999000+00:00,12644306.46300190,40844,41.76651000,5143822.29807670,0
2025-10-09 13:40:00+00:00,123176.24000000,123176.24000000,122576.26000000,122756.00000000,133.02838000,2025-10-09 13:44:59.999000+00:00,16343394.43815370,39391,54.79617000,6732489.32419790,0
2025-10-09 13:45:00+00:00,122755.99000000,123022.55000000,122623.03000000,122999.53000000,141.90348000,2025-10-09 13:49:59.999000+00:00,17427459.41059600,36091,72.62967000,8920128.61326770,0
2025-10-09 13:50:00+00:00,122999.52000000,123083.85000000,122670.04000000,122709.49000000,127.08742000,2025-10-09 13:54:59.999000+00:00,15610165.26332550,32358,54.29111000,6669832.46071350,0
2025-10-09 13:55:00+00:00,122709.49000000,122709.49000000,122277.76000000,122415.74000000,214.72232000,2025-10-09 13:59:59.999000+00:00,26288124.74057990,39513,87.75485000,10741879.41015140,0
2025-10-09 14:00:00+00:00,122415.74000000,122415.74000000,122033.99000000,122166.63000000,272.50232000,2025-10-09 14:04:59.999000+00:00,33286996.92654810,50971,92.69047000,11321199.93318570,0
2025-10-09 14:05:00+00:00,122166.64000000,122306.80000000,121774.36000000,122047.62000000,239.38819000,2025-10-09 14:09:59.999000+00:00,29216205.34969140,37135,95.38232000,11642534.92385590,0
2025-10-09 14:10:00+00:00,122047.61000000,122608.00000000,121993.39000000,122448.49000000,177.68900000,2025-10-09 14:14:59.999000+00:00,21743274.47072450,32920,107.48706000,13152435.89756960,0
